,attrition,businesstravel,department,educationfield,gender,jobrole,overtime,remotework,age,distancefromhome,education,employeenumber,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary
789,no,non travel,unknown,medical,M, research scientist ,yes,yes,44,1,3,790,1,3,1,4,2342.59,6090.75,6,12,3,3,0,2,3,4,1,2,28111.13
790,yes,non travel,unknown,unknown,M, sales executive ,no,yes,50,1,4,791,1,3,2,3,4492.84,11681.39,7,12,3,4,2,3,3,6,0,1,53914.11
791,no,non travel, sales ,marketing,F, sales executive ,no,no,36,11,4,792,1,2,2,4,4492.84,11681.39,4,13,3,1,1,2,2,6,0,0,53914.11
792,no,non travel,unknown,unknown,F, sales executive ,no,yes,45,20,3,793,1,3,2,3,4041.67,10508.33,8,15,3,3,0,3,3,5,0,1,48500.0
793,no,non travel,unknown,unknown,F, research scientist ,,yes,40,2,4,794,1,3,1,3,1667.5,4335.5,2,14,3,2,3,2,3,5,0,2,20010.0
794,no,travel rarely,unknown,unknown,F, research scientist ,no,yes,35,1,4,795,1,1,1,4,2342.59,6090.75,1,12,3,4,1,5,3,4,1,1,28111.13
795,no,travel rarely,unknown,other,M, laboratory technician ,,no,29,13,2,796,1,2,2,2,4492.84,11681.39,4,13,3,1,1,2,3,4,0,3,53914.11
796,no,non travel,unknown,unknown,M, laboratory technician ,no,yes,34,8,3,797,1,4,2,3,3670.0,9542.0,2,12,3,1,0,3,4,4,1,2,44040.0
797,no,travel rarely,unknown,unknown,M, laboratory technician ,no,no,27,2,1,798,1,3,1,2,2342.59,6090.75,9,12,3,4,1,3,3,2,2,2,28111.13
798,no,non travel, research & development ,unknown,M, research scientist ,,yes,31,26,1,799,1,3,1,3,2342.59,6090.75,1,17,3,4,1,1,2,5,4,3,28111.13
799,no,travel rarely,unknown,unknown,M, laboratory technician ,,yes,34,38,2,800,1,3,1,4,2342.59,6090.75,0,11,3,3,1,2,3,2,1,2,28111.08
800,yes,travel rarely, research & development ,life sciences,M, laboratory technician ,yes,yes,28,24,3,801,1,2,1,3,2342.59,6090.75,5,14,3,2,0,4,3,4,0,3,28111.13
801,no,travel rarely,unknown,unknown,M, research scientist ,yes,yes,32,5,2,802,1,4,1,2,2342.59,6090.75,0,12,3,4,2,5,2,6,0,5,28111.13
802,no,non travel, research & development ,life sciences,M, research scientist ,yes,yes,38,2,3,803,1,3,1,4,3286.67,8545.33,5,11,3,3,0,3,3,3,1,2,39440.0
803,no,non travel,unknown,unknown,F, manufacturing director ,no,yes,24,11,2,804,1,4,2,3,4492.84,11681.39,0,18,3,4,1,5,2,4,1,3,53914.11
804,yes,non travel,unknown,unknown,M, research scientist ,no,yes,34,6,1,805,1,3,1,1,2466.67,6413.33,2,11,3,3,0,2,3,4,1,3,29600.0
805,yes,travel frequently, research & development ,unknown,F, research scientist ,,no,32,16,1,806,1,1,1,1,2342.59,6090.75,1,22,3,2,0,5,3,10,6,7,28111.13
806,no,travel rarely,unknown,marketing,F, manager ,,no,46,2,4,807,1,3,5,1,15789.17,41051.83,3,12,3,4,0,2,2,2,2,1,189470.0
807,no,non travel,unknown,other,M, healthcare representative ,,no,44,10,4,808,1,3,2,4,5387.5,14007.5,2,13,3,4,0,5,4,4,1,3,64650.0
808,yes,travel rarely,unknown,unknown,M, sales representative ,,yes,50,3,2,809,1,2,1,3,2235.83,5813.17,1,14,3,3,0,2,3,3,0,2,26830.0
809,no,non travel,unknown,marketing,F, sales representative ,no,yes,35,2,3,810,1,3,1,4,1678.33,4363.67,1,13,3,1,0,3,3,2,2,2,20140.0
810,yes,non travel,unknown,unknown,M, laboratory technician ,yes,yes,28,5,4,811,1,3,1,3,2867.5,7455.5,1,13,3,3,0,3,2,2,2,2,34410.0
811,no,non travel,unknown,unknown,F, sales executive ,yes,no,26,22,3,812,2,2,2,4,4492.84,11681.39,7,19,3,3,1,2,2,2,0,0,53914.11
812,no,travel rarely,unknown,unknown,F, laboratory technician ,yes,no,35,31,4,813,1,3,1,1,2342.59,6090.75,3,15,3,3,1,3,3,2,2,2,28111.13
813,no,non travel,unknown,medical,M, research scientist ,no,yes,35,31,3,814,1,3,1,1,2342.59,6090.75,4,13,3,4,1,2,2,3,1,2,28111.08
814,no,travel rarely,unknown,medical,M, research director ,,yes,37,20,4,815,1,3,3,3,11386.67,29605.33,4,13,3,1,0,3,4,5,0,2,136640.0
815,no,travel rarely,unknown,medical,M, human resources ,yes,yes,46,38,2,816,4,3,2,2,4184.17,10878.83,8,22,4,4,1,2,3,4,0,2,50210.0
816,no,travel rarely,unknown,medical,M, manufacturing director ,no,yes,34,1,2,817,1,3,2,2,4492.84,11681.39,1,15,3,3,0,2,3,5,1,3,53914.11
817,no,travel rarely,unknown,unknown,M, laboratory technician ,,yes,51,9,4,818,1,3,1,4,2342.59,6090.75,3,23,4,2,2,4,3,4,0,3,28111.13
818,no,travel rarely, sales ,other,F, sales executive ,no,yes,24,3,2,819,1,3,2,3,4492.84,11681.39,0,21,4,1,1,2,2,3,0,2,53914.11
819,no,non travel,unknown,unknown,M, laboratory technician ,,yes,44,23,3,820,1,3,2,2,4492.84,11681.39,4,12,3,3,1,3,4,3,1,2,53914.11
820,yes,travel rarely,unknown,human resources,M, human resources ,,yes,37,6,4,821,1,3,1,1,2342.59,6090.75,4,22,4,4,0,3,3,3,0,2,28111.13
821,no,non travel,unknown,human resources,F, manager ,no,no,59,2,4,822,1,2,5,4,15703.33,40828.67,9,21,4,4,1,3,3,3,2,2,188440.0
822,no,non travel,unknown,unknown,M, research scientist ,no,yes,25,7,1,823,1,2,1,4,2342.59,6090.75,1,11,3,3,2,2,3,2,2,1,28111.13
823,no,non travel,unknown,medical,F, research scientist ,,yes,43,26,3,824,1,4,1,3,3949.17,10267.83,4,12,3,4,0,2,3,3,1,2,47390.04
824,no,travel frequently,unknown,unknown,F, sales executive ,no,no,50,12,3,825,1,3,3,4,8339.32,21682.23,4,11,3,4,0,3,3,2,2,1,100071.84
825,yes,travel rarely,unknown,unknown,F, sales executive ,yes,yes,31,20,3,826,1,1,2,3,4492.84,11681.39,3,11,3,3,1,2,3,2,2,2,53914.11
826,no,non travel, research & development ,medical,M, manufacturing director ,no,no,36,6,2,827,1,3,2,2,4492.84,11681.39,6,20,4,4,2,0,3,3,0,1,53914.11
827,yes,travel frequently,unknown,unknown,M, manufacturing director ,,no,51,16,4,828,1,1,3,4,8875.0,23075.0,2,15,3,4,0,2,3,4,0,3,106500.0
828,no,non travel, sales ,life sciences,M, sales executive ,,no,25,28,3,829,1,2,2,3,4492.84,11681.39,2,18,3,4,0,3,3,2,2,2,53914.11
829,no,travel rarely,unknown,technical degree,F, research scientist ,yes,no,38,3,5,830,1,3,2,3,3597.5,9353.5,3,20,4,2,0,2,3,3,2,2,43170.0
830,no,travel rarely, research & development ,technical degree,F, research scientist ,no,yes,30,5,3,831,1,3,1,1,2342.59,6090.75,5,14,3,4,1,3,3,3,2,2,28111.13
831,no,non travel,unknown,medical,M, research scientist ,no,yes,22,36,1,832,3,3,1,4,2342.59,6090.75,1,24,4,1,2,6,3,2,2,2,28111.08
832,no,non travel, research & development ,medical,M, research scientist ,,yes,27,9,3,833,1,3,1,2,1686.67,4385.33,6,18,3,4,1,1,1,2,2,2,20240.0
833,no,non travel, research & development ,medical,M, research scientist ,no,yes,28,21,3,834,1,3,1,4,2342.59,6090.75,1,11,3,3,1,2,1,5,0,2,28111.13
834,no,non travel,unknown,unknown,M, research scientist ,,yes,27,17,3,835,1,3,1,2,2548.33,6625.67,0,16,3,4,1,3,2,5,1,1,30580.0
835,no,travel rarely,unknown,life sciences,F, research scientist ,,yes,56,8,3,836,1,3,1,1,2342.59,6090.75,4,18,3,3,1,3,3,2,2,2,28111.13
836,no,travel rarely,unknown,unknown,F, laboratory technician ,,yes,38,9,2,837,1,3,1,4,2342.59,6090.75,1,12,3,3,0,3,3,2,2,1,28111.13
837,no,travel rarely,unknown,medical,F, research scientist ,,yes,31,12,1,838,1,3,1,4,3274.17,8512.83,8,23,4,3,1,0,3,4,0,2,39290.0
838,no,travel rarely,unknown,medical,F, research scientist ,no,yes,34,27,2,839,1,3,1,2,2342.59,6090.75,2,15,3,4,0,3,3,3,1,2,28111.08
839,no,non travel, research & development ,unknown,M, laboratory technician ,,no,50,1,3,840,1,2,1,3,2342.59,6090.75,2,15,3,4,1,2,2,3,0,2,28111.13
840,no,non travel,unknown,unknown,F, manufacturing director ,no,no,53,13,2,841,1,4,2,1,4492.84,11681.39,1,11,3,3,2,3,3,4,1,3,53914.08
841,no,travel frequently,unknown,medical,F, laboratory technician ,,yes,35,24,3,842,1,3,2,2,3687.5,9587.5,5,11,3,4,0,5,3,6,1,2,44250.0
842,no,travel frequently,unknown,unknown,M, manufacturing director ,,no,27,1,1,843,1,2,2,1,4492.84,11681.39,5,19,3,3,1,1,3,2,2,0,53914.11
843,no,non travel,unknown,unknown,M, laboratory technician ,,yes,40,38,2,844,1,3,2,4,4492.84,11681.39,8,15,3,3,1,2,4,7,3,7,53914.11
844,no,non travel,unknown,life sciences,M, research scientist ,,no,22,22,3,845,2,4,1,2,1940.0,5044.0,1,16,3,1,1,2,2,4,2,2,23280.0
845,no,non travel,unknown,life sciences,M, healthcare representative ,no,yes,40,10,5,846,1,2,2,4,4492.84,11681.39,9,14,3,4,1,5,1,3,0,2,53914.11
846,no,non travel,unknown,unknown,M, healthcare representative ,no,yes,46,1,4,847,1,3,3,1,8339.32,21682.23,7,16,3,3,1,3,3,4,0,3,100071.84
847,yes,non travel,unknown,technical degree,F, research scientist ,yes,yes,30,3,3,848,1,3,1,1,2214.17,5756.83,5,11,3,3,0,5,3,5,0,4,26570.04
848,yes,non travel,unknown,unknown,M, research scientist ,,no,29,1,3,849,1,3,1,3,2342.59,6090.75,0,14,3,4,0,1,2,6,1,5,28111.13
849,no,non travel,unknown,unknown,F, sales executive ,,no,54,3,3,850,1,3,2,1,4950.0,12870.0,2,14,3,4,1,4,3,6,0,5,59400.0
850,no,travel rarely, research & development ,unknown,F, research scientist ,,yes,33,4,4,851,1,2,1,2,2185.0,5681.0,6,21,4,4,0,3,3,3,1,1,26220.0
851,no,travel rarely,unknown,unknown,F, laboratory technician ,,yes,52,2,3,852,1,2,1,4,2676.67,6959.33,7,15,3,2,0,3,2,2,2,2,32120.0
852,no,travel rarely, human resources ,medical,M, human resources ,,no,59,6,2,853,1,3,1,3,2342.59,6090.75,8,17,3,4,0,2,2,2,2,2,28111.13
853,yes,non travel,unknown,unknown,M, laboratory technician ,,yes,32,1,3,854,1,2,1,3,2342.59,6090.75,0,14,3,4,0,2,1,3,1,2,28111.08
854,no,non travel,unknown,medical,F, laboratory technician ,no,no,39,24,4,855,2,3,1,3,2342.59,6090.75,7,14,3,3,3,1,3,3,1,2,28111.13
855,no,non travel,unknown,marketing,M, sales executive ,no,yes,32,26,4,856,1,3,2,4,4492.84,11681.39,0,18,3,1,0,2,3,3,2,2,53914.11
856,no,non travel,unknown,medical,M, research director ,no,yes,31,3,4,857,1,3,3,3,8339.32,21682.23,9,12,3,1,1,3,3,2,2,2,100071.84
857,no,travel rarely,unknown,life sciences,F, research scientist ,,yes,33,5,4,858,1,2,1,4,2425.83,6307.17,1,13,3,3,1,2,2,2,0,2,29110.0
858,no,non travel,unknown,life sciences,M, manufacturing director ,,yes,45,23,4,859,1,4,2,3,4492.84,11681.39,4,17,3,4,1,1,3,3,0,2,53914.08
859,no,non travel, research & development ,unknown,F, research scientist ,yes,yes,42,17,2,860,1,4,2,1,4492.84,11681.39,3,13,3,3,0,1,3,3,0,2,53914.11
860,no,non travel,unknown,marketing,M, sales executive ,no,no,29,19,2,861,1,3,2,4,5775.83,15017.17,2,14,3,4,1,2,3,3,0,2,69310.0
861,no,travel rarely,unknown,unknown,F, manufacturing director ,no,no,25,1,3,862,1,3,2,3,4492.84,11681.39,0,12,3,4,2,3,3,4,1,2,53914.11
862,no,non travel,unknown,unknown,M, laboratory technician ,no,no,32,2,1,863,1,2,2,1,1813.33,4714.67,4,13,3,4,0,5,3,6,0,4,21760.0
863,no,travel rarely,unknown,unknown,M, research scientist ,no,yes,28,9,3,864,1,3,1,4,2342.59,6090.75,1,23,4,4,1,3,3,5,0,4,28111.13
864,no,travel rarely,unknown,unknown,M, research scientist ,no,no,21,3,2,865,1,2,1,3,2691.67,6998.33,1,17,3,1,0,4,4,3,1,0,32300.0
865,no,non travel,unknown,medical,F, research director ,yes,no,37,1,4,866,1,3,3,4,8339.32,21682.23,2,18,3,1,2,2,3,5,0,2,100071.84
866,no,travel rarely,unknown,life sciences,M, healthcare representative ,,no,38,23,4,867,1,3,2,4,4492.84,11681.39,9,14,3,2,1,2,3,2,1,2,53914.11
867,yes,travel rarely,unknown,medical,M, laboratory technician ,yes,no,26,16,4,868,1,3,1,2,2342.59,6090.75,2,13,3,4,1,2,3,3,0,2,28111.13
868,no,non travel,unknown,life sciences,F, research director ,yes,yes,49,10,4,869,1,3,5,1,15554.17,40440.83,9,11,3,4,0,4,3,3,1,2,186650.0
869,no,travel frequently, sales ,unknown,F, sales representative ,,yes,31,5,3,870,1,3,1,2,2324.17,6042.83,1,11,3,3,1,5,2,2,2,2,27890.0
870,no,travel frequently,unknown,medical,M, research scientist ,,no,37,9,3,871,1,3,1,4,2342.59,6090.75,1,12,3,3,3,3,2,4,1,2,28111.13
871,no,travel rarely, research & development ,unknown,M, research scientist ,,yes,31,11,4,872,1,3,1,4,2342.59,6090.75,0,12,3,3,1,4,3,5,0,3,28111.13
872,no,travel rarely,unknown,human resources,M, human resources ,no,no,31,2,3,873,1,2,2,1,5341.67,13888.33,3,12,3,4,0,1,3,2,1,0,64100.0
873,no,non travel, research & development ,unknown,M, research scientist ,,yes,31,2,4,874,1,3,1,4,2342.59,6090.75,0,18,3,2,1,2,1,2,2,2,28111.13
874,yes,non travel,unknown,medical,M, research scientist ,no,no,52,17,4,875,2,2,2,2,4117.5,10705.5,2,15,3,1,0,3,2,8,7,7,49410.0
875,yes,non travel,unknown,medical,M, research scientist ,yes,yes,28,2,4,876,1,1,1,4,2342.59,6090.75,5,13,3,4,0,4,2,3,2,2,28111.08
876,no,travel rarely,unknown,unknown,M, research director ,,no,47,5,5,877,1,3,5,3,15943.72,41453.67,4,11,3,2,1,2,3,3,1,1,191324.62
877,no,non travel,unknown,other,M, laboratory technician ,no,yes,29,9,5,878,1,2,1,4,3319.17,8629.83,0,17,3,3,0,2,3,3,2,2,39830.0
878,no,non travel,unknown,medical,M, manufacturing director ,no,yes,37,5,2,879,1,3,2,4,5289.17,13751.83,7,16,3,3,2,2,2,6,0,4,63470.04
879,no,non travel,unknown,unknown,M, research scientist ,,no,23,26,1,880,1,3,1,4,2420.0,6292.0,1,12,3,3,2,2,2,4,0,2,29040.0
880,no,travel rarely, human resources ,unknown,M, human resources ,yes,no,42,2,1,881,1,3,1,3,2246.67,5841.33,0,11,3,3,1,5,3,3,1,0,26960.04
881,no,non travel, sales ,unknown,F, sales executive ,,no,30,25,2,882,1,3,2,3,4492.84,11681.39,7,12,3,2,1,2,4,2,2,2,53914.08
882,yes,non travel,unknown,unknown,F, sales representative ,,yes,21,31,1,883,1,2,1,2,1811.67,4710.33,1,11,3,3,0,3,3,3,1,2,21740.0
883,no,travel rarely,unknown,medical,M, healthcare representative ,no,yes,57,1,4,884,1,3,2,3,5629.17,14635.83,2,11,3,3,0,2,3,3,1,2,67550.04000000001
884,no,non travel,unknown,unknown,M, sales representative ,,yes,21,9,2,885,1,3,1,4,2342.59,6090.75,1,24,4,3,0,3,2,3,2,2,28111.13
885,no,travel rarely,unknown,life sciences,M, research scientist ,,yes,31,9,4,886,1,2,1,2,2214.17,5756.83,0,16,3,4,0,5,3,2,2,2,26570.0
886,no,non travel, research & development ,unknown,M, research scientist ,no,no,29,17,3,887,2,3,1,4,2342.59,6090.75,9,16,3,4,0,4,3,3,1,2,28111.13
887,no,travel rarely,unknown,unknown,M, laboratory technician ,no,yes,27,1,2,888,1,3,1,2,2342.59,6090.75,1,11,3,2,1,2,3,5,0,4,28111.13
888,no,travel rarely,unknown,other,M, healthcare representative ,no,yes,49,7,3,889,1,2,3,3,9137.5,23757.5,8,24,4,3,0,2,3,5,0,0,109650.0
889,no,travel rarely,unknown,unknown,F, research scientist ,no,yes,36,2,3,890,1,3,1,3,2119.17,5509.83,4,13,3,2,1,3,3,2,2,2,25430.0
890,yes,non travel,unknown,marketing,M, sales executive ,yes,yes,34,19,3,891,1,4,2,4,4420.0,11492.0,8,13,3,2,0,3,2,5,0,4,53040.0
891,no,non travel,unknown,marketing,F, sales executive ,yes,yes,24,10,4,892,1,3,2,3,4492.84,11681.39,1,12,3,4,1,2,4,5,0,3,53914.11
892,no,non travel,unknown,unknown,F, laboratory technician ,no,yes,42,1,4,893,1,3,1,1,2342.59,6090.75,3,16,3,2,1,5,3,5,1,2,28111.13
893,no,non travel,unknown,medical,M, research director ,,no,54,5,2,894,1,3,5,1,16171.67,42046.33,4,11,3,3,1,4,2,4,1,2,194060.0
894,no,non travel,unknown,unknown,F, sales executive ,no,yes,34,4,4,895,1,3,2,3,5448.33,14165.67,9,15,3,1,1,3,3,3,1,2,65380.0
895,no,non travel,unknown,unknown,M, laboratory technician ,,yes,43,21,3,896,1,3,1,4,1881.67,4892.33,7,20,4,1,1,1,3,3,1,2,22580.04
896,no,travel rarely,unknown,other,F, healthcare representative ,yes,yes,43,8,4,897,1,3,2,3,4492.84,11681.39,4,14,3,4,0,3,3,5,0,2,53914.11
897,no,travel rarely,unknown,unknown,M, laboratory technician ,no,no,31,1,2,898,1,2,1,1,1848.33,4805.67,1,12,3,3,1,3,3,4,3,2,22180.0
898,yes,travel rarely,unknown,medical,M, laboratory technician ,no,yes,25,3,3,899,1,3,1,1,2342.59,6090.75,5,13,3,3,1,5,3,2,0,2,28111.13
899,no,non travel,unknown,life sciences,M, research scientist ,no,yes,45,10,2,900,1,3,1,4,2211.67,5750.33,3,21,3,4,2,3,2,2,0,2,26540.0
900,no,travel rarely,unknown,life sciences,F, manager ,no,no,52,4,2,901,1,3,4,4,12783.92,33238.2,2,13,3,4,0,2,1,5,1,4,153407.07
901,yes,travel frequently,unknown,unknown,F, sales representative ,no,yes,34,6,2,902,1,1,1,3,2342.59,6090.75,0,16,3,4,1,3,2,2,1,0,28111.13
902,no,travel rarely,unknown,life sciences,F, research scientist ,no,yes,26,23,3,903,1,3,1,4,2342.59,6090.75,1,22,4,2,2,3,1,3,0,2,28111.13
903,no,non travel,unknown,unknown,M, research director ,no,yes,29,3,4,904,1,2,3,3,9945.83,25859.17,1,18,3,3,0,2,3,10,0,7,119350.0
904,yes,non travel,unknown,technical degree,F, research scientist ,no,no,29,25,5,905,1,2,1,2,2121.67,5516.33,5,16,3,2,0,2,4,2,1,1,25460.0
905,no,non travel,unknown,life sciences,M, research director ,no,no,46,2,3,906,1,3,4,3,14884.17,38698.83,6,13,3,3,0,2,1,3,0,1,178610.0
906,no,non travel,unknown,marketing,F, sales executive ,,no,46,10,3,907,1,2,3,4,8339.32,21682.23,2,19,3,3,1,3,3,3,1,2,100071.84
907,no,travel rarely, sales ,marketing,M, sales representative ,,yes,30,7,1,908,1,3,1,2,2342.59,6090.75,0,14,3,1,0,3,3,3,1,2,28111.13
908,yes,travel frequently, human resources ,unknown,F, human resources ,yes,no,34,23,3,909,1,3,3,1,8339.32,21682.23,9,15,3,3,3,2,3,3,0,2,100071.84
909,no,non travel,unknown,other,M, laboratory technician ,no,yes,42,5,2,910,1,3,1,3,2342.59,6090.75,4,17,3,4,1,4,3,2,2,0,28111.13
910,yes,non travel, research & development ,technical degree,M, laboratory technician ,no,yes,22,25,1,911,1,2,1,3,3245.0,8437.0,5,16,3,3,0,3,3,2,1,2,38940.0
911,no,travel rarely,unknown,technical degree,M, manufacturing director ,no,yes,29,19,3,912,1,3,2,4,3551.67,9234.33,4,12,3,2,2,2,4,3,1,2,42620.0
912,no,travel frequently, research & development ,medical,F, healthcare representative ,no,yes,46,18,1,913,1,3,3,3,8772.5,22808.5,5,11,3,4,0,3,2,2,1,2,105270.0
913,yes,non travel, sales ,other,M, sales executive ,,yes,32,11,4,914,1,4,2,3,4492.84,11681.39,8,12,3,4,0,2,3,4,1,2,53914.11
914,no,non travel,unknown,medical,M, sales representative ,no,no,24,24,3,915,1,3,1,4,2000.0,5200.0,0,13,3,3,2,3,3,2,2,1,24000.0
915,no,travel rarely,unknown,unknown,M, laboratory technician ,no,no,35,25,2,916,1,2,2,4,3067.5,7975.5,4,14,3,4,0,3,3,3,0,2,36810.0
916,no,non travel,unknown,life sciences,F, healthcare representative ,no,yes,42,2,4,917,1,3,2,4,4492.84,11681.39,1,13,3,2,2,4,3,10,2,2,53914.11
917,no,travel rarely,unknown,unknown,F, manager ,no,yes,48,1,4,918,1,2,4,1,12783.92,33238.2,7,11,3,1,1,3,1,3,0,2,153407.07
918,no,travel rarely,unknown,unknown,F, human resources ,no,yes,44,1,4,919,1,2,2,3,4492.84,11681.39,4,11,3,2,0,1,4,2,0,2,53914.11
919,no,non travel, sales ,unknown,F, sales representative ,yes,yes,34,14,3,920,1,3,1,3,2342.59,6090.75,1,18,3,4,2,3,3,8,0,6,28111.13
920,no,non travel,unknown,technical degree,M, sales representative ,,yes,21,22,1,921,1,3,1,3,2872.5,7468.5,1,11,3,3,0,2,3,3,1,2,34470.0
921,no,travel rarely,unknown,unknown,M, manager ,,yes,44,3,4,922,1,3,5,4,16260.83,42278.17,4,12,3,1,1,2,4,2,0,1,195129.96
922,no,travel rarely,unknown,medical,M, research scientist ,,yes,22,6,1,923,1,3,1,3,2342.59,6090.75,0,20,4,4,0,3,3,2,2,2,28111.13
923,no,travel rarely,unknown,unknown,F, laboratory technician ,yes,no,26,6,3,924,1,3,1,4,2215.83,5761.17,1,13,3,3,1,2,3,3,0,2,26589.96
924,no,non travel,unknown,medical,M, manufacturing director ,yes,yes,36,9,2,925,1,2,2,2,7372.5,19168.5,2,11,3,3,1,2,3,3,0,2,88470.0
925,no,non travel,unknown,medical,M, research scientist ,,yes,27,3,4,926,1,2,1,4,1704.17,4430.83,0,13,3,4,0,0,3,4,1,1,20450.0
926,no,travel rarely,unknown,unknown,M, research scientist ,,no,23,4,3,927,1,4,1,1,2342.59,6090.75,2,16,3,1,1,3,4,3,0,2,28111.13
927,no,non travel,unknown,life sciences,M, sales executive ,no,no,25,8,3,928,1,4,2,2,4042.5,10510.5,0,22,4,3,1,4,3,3,1,2,48510.0
928,no,non travel,unknown,unknown,M, sales executive ,,yes,48,14,1,929,2,4,2,2,6766.67,17593.33,3,12,3,4,0,3,3,2,2,2,81200.0
929,yes,travel rarely,unknown,life sciences,F, sales executive ,no,yes,24,3,2,930,1,3,2,3,3814.17,9916.83,9,14,3,1,0,3,3,2,2,0,45770.0
930,no,travel rarely,unknown,unknown,M, sales executive ,no,no,60,16,4,931,1,3,2,1,4504.17,11710.83,8,14,3,4,0,1,3,2,2,2,54050.0
931,no,non travel,unknown,marketing,M, sales representative ,no,yes,50,8,4,932,1,3,1,2,2342.59,6090.75,7,15,3,4,1,2,3,2,2,2,28111.13
932,no,non travel,unknown,unknown,M, laboratory technician ,,no,44,24,3,933,1,1,1,3,3090.0,8034.0,2,14,3,3,0,5,3,5,1,4,37080.0
933,no,travel frequently,unknown,unknown,F, sales executive ,yes,yes,47,3,3,934,1,3,4,3,11475.0,29835.0,9,12,3,4,2,2,2,22,11,13,137700.0
934,yes,non travel,unknown,unknown,M, research scientist ,,yes,42,19,3,935,1,4,1,3,2342.59,6090.75,6,12,3,4,0,2,3,2,2,2,28111.13
935,no,travel frequently,unknown,life sciences,M, sales executive ,,yes,43,15,3,936,1,2,2,4,4492.84,11681.39,3,18,3,3,1,5,3,2,2,2,53914.11
936,no,non travel,unknown,unknown,F, research scientist ,,no,40,2,1,937,1,2,1,4,2342.59,6090.75,0,20,4,4,0,2,2,4,2,3,28111.13
937,no,non travel, sales ,unknown,M, sales representative ,no,no,29,10,3,938,1,3,1,2,1914.17,4976.83,1,14,3,4,2,2,3,2,2,2,22970.04
938,no,non travel,unknown,unknown,M, laboratory technician ,,no,53,6,3,939,1,3,2,4,2041.67,5308.33,2,17,3,4,0,4,3,2,2,2,24500.0
939,no,travel rarely, research & development ,medical,M, research scientist ,,no,23,12,1,940,1,4,1,3,2342.59,6090.75,1,18,3,4,0,3,3,2,0,2,28111.13
940,yes,non travel,unknown,medical,M, manager ,yes,no,55,2,3,941,1,3,5,1,15943.72,41453.67,5,13,3,4,1,2,3,5,1,4,191324.64
941,no,travel frequently,unknown,life sciences,F, laboratory technician ,no,yes,26,1,2,942,1,1,1,4,2342.59,6090.75,3,14,3,1,1,2,3,2,2,0,28111.13
942,no,travel rarely,unknown,unknown,F, research scientist ,no,no,34,1,4,943,1,4,1,4,2342.59,6090.75,2,16,3,3,0,2,3,4,1,3,28111.08
943,no,non travel,unknown,marketing,M, sales executive ,,yes,27,8,1,944,1,3,2,4,3618.33,9407.67,0,19,3,2,1,3,3,4,1,1,43420.0
944,no,travel rarely,unknown,unknown,F, sales representative ,no,yes,35,8,4,945,1,3,1,4,2143.33,5572.67,1,16,3,2,1,1,2,3,0,2,25719.96
945,no,travel rarely,unknown,unknown,M, laboratory technician ,no,yes,30,18,3,946,1,1,1,3,2342.59,6090.75,3,21,3,3,2,2,3,2,0,2,28111.13
946,no,non travel,unknown,unknown,F, sales executive ,no,yes,34,8,2,947,1,3,2,1,5416.67,14083.33,5,17,3,2,1,1,3,3,1,2,65000.04
947,no,travel rarely, research & development ,life sciences,F, laboratory technician ,,yes,52,25,4,948,2,3,2,3,2624.17,6822.83,8,20,4,2,1,3,3,5,1,4,31490.0
948,yes,travel rarely,unknown,marketing,F, sales executive ,,no,33,16,3,949,1,3,2,1,4436.67,11535.33,5,15,3,3,0,3,3,3,0,2,53240.0
949,no,travel rarely, research & development ,unknown,F, research scientist ,no,no,35,20,4,950,2,4,1,3,2342.59,6090.75,3,13,3,3,0,0,3,2,2,2,28111.13
950,yes,non travel,unknown,unknown,M, research scientist ,no,yes,28,2,4,951,1,3,1,3,3651.67,9494.33,6,17,3,4,0,3,2,2,2,1,43820.0
951,no,travel rarely,unknown,human resources,M, human resources ,,yes,36,13,3,952,1,3,1,2,2342.59,6090.75,4,13,3,2,1,2,3,5,0,4,28111.13
952,no,travel frequently, research & development ,unknown,F, research scientist ,no,yes,34,16,4,953,1,2,1,4,2127.5,5531.5,1,16,3,3,0,3,3,5,1,3,25530.0
953,no,non travel,unknown,unknown,M, human resources ,,no,34,3,2,954,1,3,1,4,2342.59,6090.75,0,19,3,3,1,1,1,3,0,2,28111.08
954,no,travel rarely,unknown,unknown,M, healthcare representative ,,yes,44,4,3,955,1,3,2,2,4944.17,12854.83,9,12,3,4,0,2,2,5,2,3,59330.0
955,no,non travel,unknown,life sciences,M, sales executive ,,yes,32,13,4,956,1,3,2,4,3669.17,9539.83,2,11,3,3,1,3,2,5,0,3,44030.0
956,no,non travel,unknown,unknown,F, sales executive ,yes,no,53,7,2,957,1,2,3,4,9111.67,23690.33,7,18,3,4,1,3,3,5,0,4,109340.0
957,no,non travel,unknown,life sciences,M, manufacturing director ,,no,22,1,2,958,1,2,2,4,4492.84,11681.39,6,22,4,1,2,2,1,2,2,2,53914.11
958,no,travel rarely,unknown,life sciences,M, laboratory technician ,yes,no,44,8,4,959,1,4,1,4,2342.59,6090.75,2,24,4,3,1,2,2,3,0,2,28111.13
