,attrition,businesstravel,department,educationfield,gender,jobrole,overtime,remotework,age,distancefromhome,education,employeenumber,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary
873,No,, Research & Development ,,M, research scientist ,,yes,31,2,4,874,3.0,3,1,4,2342.59,609.08,0,18,3.0,2,1,2,1.0,2,2,2,28111.13
874,Yes,,,Medical,M, research scientist ,No,no,52,17,4,875,4.0,2,2,2,4117.5,1070.55,2,15,,1,0,3,2.0,8,7,7,49410.0
875,Yes,,,Medical,M, research scientist ,Yes,yes,28,2,4,876,1.0,1,1,4,2342.59,609.08,5,13,3.0,4,0,4,2.0,3,2,2,28111.08
876,No,travel rarely,,,M, research director ,,no,47,5,5,877,4.0,3,5,3,15943.72,4145.37,4,11,3.0,2,1,2,3.0,3,1,1,191324.62
877,No,,,Other,M, laboratory technician ,No,yes,29,9,5,878,2.0,2,1,4,3319.17,862.98,0,17,3.0,3,0,2,,3,2,2,39830.0
878,No,,,Medical,M, manufacturing director ,No,yes,37,5,2,879,4.0,3,2,4,5289.17,1375.18,7,16,3.0,3,2,2,2.0,6,0,4,63470.04
879,No,,,,M, research scientist ,,no,23,26,1,880,3.0,3,1,4,2420.0,629.2,1,12,3.0,3,2,2,2.0,4,0,2,29040.0
880,No,travel rarely, Human Resources ,,M, human resources ,Yes,no,42,2,1,881,3.0,3,1,3,2246.67,584.13,0,11,3.0,3,1,5,3.0,3,1,0,26960.04
881,No,, Sales ,,F, sales executive ,,no,30,25,2,882,4.0,3,2,3,4492.84,1168.14,7,12,3.0,2,1,2,4.0,2,2,2,53914.08
882,Yes,,,,F, sales representative ,,yes,21,31,1,883,1.0,2,1,2,1811.67,471.03,1,11,3.0,3,0,3,3.0,3,1,2,21740.0
883,No,travel rarely,,Medical,M, healthcare representative ,No,yes,57,1,4,884,4.0,3,2,3,5629.17,1463.58,2,11,3.0,3,0,2,3.0,3,1,2,67550.04000000001
884,No,,,,M, sales representative ,,yes,21,9,2,885,1.0,3,1,4,2342.59,609.08,1,24,4.0,3,0,3,2.0,3,2,2,28111.13
885,No,travel rarely,,Life Sciences,M, research scientist ,,yes,31,9,4,886,3.0,2,1,2,2214.17,575.68,0,16,3.0,4,0,5,3.0,2,2,2,26570.0
886,No,, Research & Development ,,M, research scientist ,No,no,29,17,3,887,4.0,3,1,4,2342.59,609.08,9,16,,4,0,4,3.0,3,1,2,28111.13
887,No,travel rarely,,,M, laboratory technician ,No,yes,27,1,2,888,4.0,3,1,2,2342.59,609.08,1,11,3.0,2,1,2,3.0,5,0,4,28111.13
888,No,travel rarely,,Other,M, healthcare representative ,No,yes,49,7,3,889,2.0,2,3,3,9137.5,2375.75,8,24,4.0,3,0,2,3.0,5,0,0,109650.0
889,No,travel rarely,,,F, research scientist ,No,yes,36,2,3,890,4.0,3,1,3,2119.17,550.98,4,13,3.0,2,1,3,3.0,2,2,2,25430.0
890,Yes,non travel,,Marketing,M, sales executive ,Yes,yes,34,19,3,891,1.0,4,2,4,4420.0,1149.2,8,13,3.0,2,0,3,2.0,5,0,4,53040.0
891,No,,,Marketing,F, sales executive ,Yes,yes,24,10,4,892,4.0,3,2,3,4492.84,1168.14,1,12,3.0,4,1,2,4.0,5,0,3,53914.11
892,No,,,,F, laboratory technician ,No,yes,42,1,4,893,2.0,3,1,1,2342.59,609.08,3,16,3.0,2,1,5,3.0,5,1,2,28111.13
893,No,,,Medical,M, research director ,,no,54,5,2,894,1.0,3,5,1,16171.67,4204.63,4,11,3.0,3,1,4,2.0,4,1,2,194060.0
894,No,,,,F, sales executive ,No,yes,34,4,4,895,3.0,3,2,3,5448.33,1416.57,9,15,3.0,1,1,3,3.0,3,1,2,65380.0
895,No,,,,M, laboratory technician ,,yes,43,21,3,896,4.0,3,1,4,1881.67,489.23,7,20,4.0,1,1,1,3.0,3,1,2,22580.04
896,No,travel rarely,,Other,F, healthcare representative ,Yes,yes,43,8,4,897,3.0,3,2,3,4492.84,1168.14,4,14,3.0,4,0,3,3.0,5,0,2,53914.11
897,No,travel rarely,,,M, laboratory technician ,No,no,31,1,2,898,4.0,2,1,1,1848.33,480.57,1,12,3.0,3,1,3,,4,3,2,22180.0
898,Yes,travel rarely,,Medical,M, laboratory technician ,No,yes,25,3,3,899,1.0,3,1,1,2342.59,609.08,5,13,3.0,3,1,5,,2,0,2,28111.13
899,No,,,Life Sciences,M, research scientist ,No,yes,45,10,2,900,1.0,3,1,4,2211.67,575.03,3,21,,4,2,3,2.0,2,0,2,26540.0
900,No,travel rarely,,Life Sciences,F, manager ,No,no,52,4,2,901,4.0,3,4,4,12783.92,3323.82,2,13,3.0,4,0,2,1.0,5,1,4,153407.07
901,Yes,travel frequently,,,F, sales representative ,No,yes,34,6,2,902,4.0,1,1,3,2342.59,609.08,0,16,3.0,4,1,3,2.0,2,1,0,28111.13
902,No,travel rarely,,Life Sciences,F, research scientist ,No,yes,26,23,3,903,1.0,3,1,4,2342.59,609.08,1,22,4.0,2,2,3,1.0,3,0,2,28111.13
903,No,,,,M, research director ,No,yes,29,3,4,904,2.0,2,3,3,9945.83,2585.92,1,18,3.0,3,0,2,3.0,10,0,7,119350.0
904,Yes,,,Technical Degree,F, research scientist ,No,no,29,25,5,905,3.0,2,1,2,2121.67,551.63,5,16,3.0,2,0,2,4.0,2,1,1,25460.0
905,No,,,Life Sciences,M, research director ,No,no,46,2,3,906,1.0,3,4,3,14884.17,3869.88,6,13,3.0,3,0,2,1.0,3,0,1,178610.0
906,No,,,Marketing,F, sales executive ,,no,46,10,3,907,3.0,2,3,4,8339.32,2168.22,2,19,3.0,3,1,3,3.0,3,1,2,100071.84
907,No,travel rarely, Sales ,Marketing,M, sales representative ,,yes,30,7,1,908,4.0,3,1,2,2342.59,609.08,0,14,3.0,1,0,3,3.0,3,1,2,28111.13
908,Yes,travel frequently, Human Resources ,,F, human resources ,Yes,no,34,23,3,909,2.0,3,3,1,8339.32,2168.22,9,15,3.0,3,3,2,3.0,3,0,2,100071.84
909,No,,,Other,M, laboratory technician ,No,yes,42,5,2,910,2.0,3,1,3,2342.59,609.08,4,17,3.0,4,1,4,,2,2,0,28111.13
910,Yes,, Research & Development ,Technical Degree,M, laboratory technician ,No,yes,22,25,1,911,3.0,2,1,3,3245.0,843.7,5,16,3.0,3,0,3,3.0,2,1,2,38940.0
911,No,travel rarely,,Technical Degree,M, manufacturing director ,No,yes,29,19,3,912,4.0,3,2,4,3551.67,923.43,4,12,3.0,2,2,2,4.0,3,1,2,42620.0
912,No,travel frequently, Research & Development ,Medical,F, healthcare representative ,No,yes,46,18,1,913,1.0,3,3,3,8772.5,2280.85,5,11,3.0,4,0,3,2.0,2,1,2,105270.0
913,Yes,, Sales ,Other,M, sales executive ,,yes,32,11,4,914,4.0,4,2,3,4492.84,1168.14,8,12,3.0,4,0,2,3.0,4,1,2,53914.11
914,No,,,Medical,M, sales representative ,No,no,24,24,3,915,4.0,3,1,4,2000.0,520.0,0,13,3.0,3,2,3,3.0,2,2,1,24000.0
915,No,travel rarely,,,M, laboratory technician ,No,no,35,25,2,916,1.0,2,2,4,3067.5,797.55,4,14,3.0,4,0,3,3.0,3,0,2,36810.0
916,No,,,Life Sciences,F, healthcare representative ,No,yes,42,2,4,917,3.0,3,2,4,4492.84,1168.14,1,13,3.0,2,2,4,3.0,10,2,2,53914.11
917,No,travel rarely,,,F, manager ,No,yes,48,1,4,918,4.0,2,4,1,12783.92,3323.82,7,11,3.0,1,1,3,1.0,3,0,2,153407.07
918,No,travel rarely,,,F, human resources ,No,yes,44,1,4,919,1.0,2,2,3,4492.84,1168.14,4,11,,2,0,1,4.0,2,0,2,53914.11
919,No,, Sales ,,F, sales representative ,Yes,yes,34,14,3,920,3.0,3,1,3,2342.59,609.08,1,18,3.0,4,2,3,3.0,8,0,6,28111.13
920,No,,,Technical Degree,M, sales representative ,,yes,21,22,1,921,3.0,3,1,3,2872.5,746.85,1,11,,3,0,2,3.0,3,1,2,34470.0
921,No,travel rarely,,,M, manager ,,yes,44,3,4,922,4.0,3,5,4,16260.83,4227.82,4,12,3.0,1,1,2,4.0,2,0,1,195129.96
922,No,travel rarely,,Medical,M, research scientist ,,yes,22,6,1,923,1.0,3,1,3,2342.59,609.08,0,20,4.0,4,0,3,3.0,2,2,2,28111.13
923,No,travel rarely,,,F, laboratory technician ,Yes,no,26,6,3,924,3.0,3,1,4,2215.83,576.12,1,13,,3,1,2,3.0,3,0,2,26589.96
924,No,,,Medical,M, manufacturing director ,Yes,yes,36,9,2,925,2.0,2,2,2,7372.5,1916.85,2,11,3.0,3,1,2,3.0,3,0,2,88470.0
925,No,,,Medical,M, research scientist ,,yes,27,3,4,926,1.0,2,1,4,1704.17,443.08,0,13,3.0,4,0,0,3.0,4,1,1,20450.0
926,No,travel rarely,,,M, research scientist ,,no,23,4,3,927,1.0,4,1,1,2342.59,609.08,2,16,3.0,1,1,3,4.0,3,0,2,28111.13
927,No,,,Life Sciences,M, sales executive ,No,no,25,8,3,928,4.0,4,2,2,4042.5,1051.05,0,22,4.0,3,1,4,3.0,3,1,2,48510.0
928,No,,,,M, sales executive ,,yes,48,14,1,929,4.0,4,2,2,6766.67,1759.33,3,12,3.0,4,0,3,3.0,2,2,2,81200.0
929,Yes,travel rarely,,Life Sciences,F, sales executive ,No,yes,24,3,2,930,1.0,3,2,3,3814.17,991.68,9,14,3.0,1,0,3,3.0,2,2,0,45770.0
930,No,travel rarely,,,M, sales executive ,No,no,60,16,4,931,1.0,3,2,1,4504.17,1171.08,8,14,3.0,4,0,1,3.0,2,2,2,54050.0
931,No,,,Marketing,M, sales representative ,No,yes,50,8,4,932,4.0,3,1,2,2342.59,609.08,7,15,3.0,4,1,2,3.0,2,2,2,28111.13
932,No,non travel,,,M, laboratory technician ,,no,44,24,3,933,1.0,1,1,3,3090.0,803.4,2,14,3.0,3,0,5,3.0,5,1,4,37080.0
933,No,travel frequently,,,F, sales executive ,Yes,yes,47,3,3,934,4.0,3,4,3,11475.0,2983.5,9,12,3.0,4,2,2,2.0,22,11,13,137700.0
934,Yes,,,,M, research scientist ,,yes,42,19,3,935,3.0,4,1,3,2342.59,609.08,6,12,3.0,4,0,2,3.0,2,2,2,28111.13
935,No,travel frequently,,Life Sciences,M, sales executive ,,yes,43,15,3,936,4.0,2,2,4,4492.84,1168.14,3,18,,3,1,5,3.0,2,2,2,53914.11
936,No,,,,F, research scientist ,,no,40,2,1,937,4.0,2,1,4,2342.59,609.08,0,20,4.0,4,0,2,2.0,4,2,3,28111.13
937,No,, Sales ,,M, sales representative ,No,no,29,10,3,938,4.0,3,1,2,1914.17,497.68,1,14,3.0,4,2,2,3.0,2,2,2,22970.04
938,No,,,,M, laboratory technician ,,no,53,6,3,939,4.0,3,2,4,2041.67,530.83,2,17,3.0,4,0,4,3.0,2,2,2,24500.0
939,No,travel rarely, Research & Development ,Medical,M, research scientist ,,no,23,12,1,940,1.0,4,1,3,2342.59,609.08,1,18,3.0,4,0,3,3.0,2,0,2,28111.13
940,Yes,,,Medical,M, manager ,Yes,no,55,2,3,941,4.0,3,5,1,15943.72,4145.37,5,13,3.0,4,1,2,3.0,5,1,4,191324.64
941,No,travel frequently,,Life Sciences,F, laboratory technician ,No,yes,26,1,2,942,1.0,1,1,4,2342.59,609.08,3,14,3.0,1,1,2,3.0,2,2,0,28111.13
942,No,travel rarely,,,F, research scientist ,No,no,34,1,4,943,2.0,4,1,4,2342.59,609.08,2,16,3.0,3,0,2,3.0,4,1,3,28111.08
943,No,,,Marketing,M, sales executive ,,yes,27,8,1,944,3.0,3,2,4,3618.33,940.77,0,19,3.0,2,1,3,3.0,4,1,1,43420.0
944,No,travel rarely,,,F, sales representative ,No,yes,35,8,4,945,1.0,3,1,4,2143.33,557.27,1,16,3.0,2,1,1,2.0,3,0,2,25719.96
945,No,travel rarely,,,M, laboratory technician ,No,yes,30,18,3,946,4.0,1,1,3,2342.59,609.08,3,21,,3,2,2,3.0,2,0,2,28111.13
946,No,,,,F, sales executive ,No,yes,34,8,2,947,3.0,3,2,1,5416.67,1408.33,5,17,3.0,2,1,1,3.0,3,1,2,65000.04
947,No,travel rarely, Research & Development ,Life Sciences,F, laboratory technician ,,yes,52,25,4,948,4.0,3,2,3,2624.17,682.28,8,20,4.0,2,1,3,3.0,5,1,4,31490.0
948,Yes,travel rarely,,Marketing,F, sales executive ,,no,33,16,3,949,1.0,3,2,1,4436.67,1153.53,5,15,3.0,3,0,3,3.0,3,0,2,53240.0
949,No,travel rarely, Research & Development ,,F, research scientist ,No,no,35,20,4,950,4.0,4,1,3,2342.59,609.08,3,13,3.0,3,0,0,3.0,2,2,2,28111.13
950,Yes,,,,M, research scientist ,No,yes,28,2,4,951,3.0,3,1,3,3651.67,949.43,6,17,3.0,4,0,3,2.0,2,2,1,43820.0
951,No,travel rarely,,Human Resources,M, human resources ,,yes,36,13,3,952,3.0,3,1,2,2342.59,609.08,4,13,3.0,2,1,2,3.0,5,0,4,28111.13
952,No,travel frequently, Research & Development ,,F, research scientist ,No,yes,34,16,4,953,3.0,2,1,4,2127.5,553.15,1,16,3.0,3,0,3,3.0,5,1,3,25530.0
953,No,,,,M, human resources ,,no,34,3,2,954,3.0,3,1,4,2342.59,609.08,0,19,3.0,3,1,1,1.0,3,0,2,28111.08
954,No,travel rarely,,,M, healthcare representative ,,yes,44,4,3,955,4.0,3,2,2,4944.17,1285.48,9,12,3.0,4,0,2,2.0,5,2,3,59330.0
955,No,,,Life Sciences,M, sales executive ,,yes,32,13,4,956,2.0,3,2,4,3669.17,953.98,2,11,3.0,3,1,3,2.0,5,0,3,44030.0
956,No,,,,F, sales executive ,Yes,no,53,7,2,957,1.0,2,3,4,9111.67,2369.03,7,18,3.0,4,1,3,3.0,5,0,4,109340.0
957,No,,,Life Sciences,M, manufacturing director ,,no,22,1,2,958,4.0,2,2,4,4492.84,1168.14,6,22,4.0,1,2,2,1.0,2,2,2,53914.11
958,No,travel rarely,,Life Sciences,M, laboratory technician ,Yes,no,44,8,4,959,1.0,4,1,4,2342.59,609.08,2,24,4.0,3,1,2,2.0,3,0,2,28111.13
959,Yes,travel frequently,,Life Sciences,F, research scientist ,,yes,35,25,4,960,4.0,3,1,2,1685.0,438.1,1,19,3.0,1,1,3,2.0,10,7,8,20220.0
960,No,,,,M, sales executive ,No,no,25,4,1,961,3.0,2,2,1,3546.67,922.13,1,12,3.0,1,0,1,4.0,5,0,3,42560.0
961,No,travel rarely,,Technical Degree,F, research scientist ,No,no,49,1,3,962,3.0,3,1,1,2983.33,775.67,2,16,3.0,2,1,2,3.0,4,0,2,35799.96
962,No,non travel,,Life Sciences,M, laboratory technician ,,no,24,19,1,963,1.0,2,1,4,2342.59,609.08,0,17,3.0,4,0,2,2.0,5,3,4,28111.13
963,No,travel rarely, Sales ,Marketing,M, sales representative ,,yes,38,9,3,964,2.0,2,1,2,2415.83,628.12,0,19,3.0,4,1,3,3.0,2,1,2,28990.0
964,Yes,travel rarely,,Medical,F, sales representative ,Yes,no,29,1,3,965,2.0,2,1,3,2342.59,609.08,6,19,3.0,3,3,3,3.0,3,0,2,28111.13
965,No,travel frequently,,Life Sciences,F, healthcare representative ,,yes,43,1,3,966,4.0,3,2,4,4635.0,1205.1,4,13,3.0,2,1,2,2.0,5,2,2,55620.0
966,No,travel rarely,,Medical,M, sales executive ,,no,28,5,4,967,1.0,3,2,4,4492.84,1168.14,1,14,3.0,2,0,3,3.0,4,0,2,53914.11
967,Yes,travel rarely,,,F, sales representative ,,yes,20,2,3,968,3.0,2,1,3,2342.59,609.08,1,13,3.0,4,0,3,2.0,2,0,2,28111.13
968,No,,,Life Sciences,F, sales representative ,Yes,yes,47,2,4,969,4.0,2,1,4,2342.59,609.08,1,18,3.0,1,0,3,2.0,3,1,2,28111.08
969,Yes,travel rarely,,Life Sciences,F, manufacturing director ,Yes,yes,22,3,1,970,2.0,3,2,3,4492.84,1168.14,0,19,3.0,1,1,3,4.0,3,0,2,53914.11
970,No,,,Medical,F, research scientist ,No,yes,28,9,3,971,3.0,3,1,3,1980.83,515.02,5,18,3.0,2,1,2,3.0,2,2,2,23770.0
971,Yes,, Research & Development ,Medical,M, laboratory technician ,,yes,39,6,3,972,4.0,3,1,1,2003.33,520.87,7,21,4.0,4,0,2,1.0,2,2,2,24040.0
972,No,travel rarely, Research & Development ,,M, research scientist ,,no,33,1,4,973,3.0,2,1,1,2332.5,606.45,3,11,3.0,2,0,1,3.0,3,0,2,27990.0
973,No,travel rarely, Research & Development ,Other,M, research scientist ,,yes,36,7,4,974,2.0,3,1,4,2342.59,609.08,2,18,3.0,3,0,6,3.0,6,0,1,28111.13
974,No,travel rarely,,,F, sales executive ,,yes,35,48,3,975,3.0,3,2,3,4492.84,1168.14,1,16,3.0,2,0,3,3.0,5,1,0,53914.08
975,Yes,,,Medical,M, research scientist ,Yes,no,31,9,2,976,3.0,2,1,1,2342.59,609.08,0,22,4.0,1,0,0,3.0,3,1,2,28111.13
976,No,travel rarely,,Life Sciences,F, research scientist ,,no,33,13,1,977,2.0,3,1,4,2876.67,747.93,3,18,3.0,1,0,4,3.0,3,0,2,34520.0
977,No,,,,F, laboratory technician ,No,no,27,24,4,978,4.0,3,1,2,2342.5,609.05,9,14,3.0,2,1,2,3.0,2,2,2,28110.0
978,Yes,travel rarely,,,F, research scientist ,,yes,30,22,3,979,1.0,3,1,3,2342.59,609.08,4,11,3.0,2,0,2,,5,0,1,28111.13
979,No,,,Medical,F, manufacturing director ,No,no,24,17,1,980,4.0,2,2,3,3647.5,948.35,1,15,3.0,2,2,6,3.0,4,3,2,43770.0
980,Yes,travel rarely, Research & Development ,Other,M, laboratory technician ,Yes,no,35,14,4,981,3.0,2,1,2,2342.59,609.08,1,24,4.0,4,1,2,1.0,4,0,2,28111.13
981,Yes,,,,F, laboratory technician ,,yes,30,5,3,982,2.0,3,1,2,2342.59,609.08,0,17,3.0,1,0,3,3.0,3,1,2,28111.13
982,No,travel rarely, Research & Development ,,M, healthcare representative ,No,yes,48,6,3,983,1.0,2,2,3,3533.33,918.67,2,13,3.0,4,0,0,3.0,2,2,2,42399.96
983,No,travel rarely,,Medical,F, manufacturing director ,,no,41,7,2,984,4.0,3,2,3,4492.84,1168.14,6,14,3.0,2,0,6,3.0,2,2,1,53914.08
984,No,, Research & Development ,,F, manufacturing director ,,yes,27,2,4,985,1.0,3,2,4,3522.5,915.85,0,18,3.0,2,1,2,,3,2,2,42270.0
985,No,travel rarely, Research & Development ,Other,M, laboratory technician ,No,no,35,10,3,986,2.0,3,1,4,3264.17,848.68,1,20,4.0,1,1,4,2.0,3,1,2,39170.0
986,Yes,non travel,,Medical,M, sales executive ,No,yes,26,29,2,987,2.0,1,2,1,4140.83,1076.62,8,18,3.0,4,0,6,3.0,2,2,2,49690.0
987,No,non travel, Sales ,Life Sciences,F, sales representative ,,no,33,8,1,988,2.0,2,1,4,2342.59,609.08,0,19,3.0,4,0,2,2.0,2,2,2,28111.13
988,Yes,,,Life Sciences,M, research scientist ,,yes,26,2,3,989,1.0,3,1,1,1701.67,442.43,6,14,3.0,2,1,2,3.0,3,1,2,20420.0
989,No,travel frequently,,,M, research scientist ,No,no,38,3,4,990,3.0,3,1,3,2350.83,611.22,3,16,3.0,1,1,2,3.0,2,2,2,28209.96
990,No,,,Medical,M, research director ,No,yes,46,47,4,991,4.0,3,5,4,15943.72,4145.37,9,17,3.0,4,2,0,3.0,2,2,2,191324.62
991,Yes,,,Marketing,F, sales representative ,Yes,yes,20,9,3,992,4.0,3,1,4,2342.59,609.08,1,14,3.0,2,0,3,3.0,2,0,2,28111.13
992,No,,,Other,M, manufacturing director ,,no,30,20,3,993,4.0,3,2,1,8297.5,2157.35,0,15,3.0,3,1,1,2.0,6,0,2,99570.0
993,No,non travel,,,M, laboratory technician ,,no,27,8,5,994,1.0,1,1,3,2342.59,609.08,1,19,3.0,4,3,4,,3,1,2,28111.13
994,No,,,,M, manufacturing director ,No,yes,55,2,1,995,4.0,3,3,2,8339.32,2168.22,3,18,3.0,2,1,4,3.0,3,1,2,100071.84
995,No,travel rarely,,Life Sciences,M, healthcare representative ,No,yes,33,5,3,996,4.0,2,3,4,8339.32,2168.22,4,15,3.0,3,1,2,3.0,3,1,2,100071.84
996,No,,,Life Sciences,M, laboratory technician ,No,yes,28,15,2,997,1.0,3,1,3,1839.17,478.18,1,16,3.0,4,1,5,2.0,4,2,2,22070.0
997,No,,,Life Sciences,M, healthcare representative ,No,yes,34,3,1,998,1.0,3,2,4,6463.33,1680.47,0,17,3.0,3,0,1,2.0,6,0,4,77559.95999999999
998,Yes,,,Medical,M, research scientist ,Yes,no,33,25,3,999,1.0,2,1,2,2342.59,609.08,4,20,4.0,2,0,0,3.0,2,2,2,28111.13
999,No,,,Life Sciences,F, sales executive ,No,no,33,7,3,1000,4.0,3,2,2,4492.84,1168.14,0,17,3.0,3,1,3,3.0,3,0,2,53914.11
1000,No,,,,F, research scientist ,Yes,yes,21,1,1,1001,4.0,2,1,2,1725.0,448.5,1,11,3.0,3,0,6,4.0,2,2,2,20700.0
1001,No,travel frequently,,,M, sales representative ,No,yes,31,20,3,1002,3.0,4,1,4,2325.83,604.72,0,12,,1,1,4,3.0,2,2,2,27910.0
1002,No,,,Marketing,M, sales executive ,,yes,35,11,2,1003,4.0,3,2,4,4492.84,1168.14,1,11,3.0,4,1,3,3.0,5,0,2,53914.08
1003,No,,,,M, manufacturing director ,No,yes,34,2,2,1004,4.0,3,2,3,4492.84,1168.14,2,11,3.0,4,0,3,,3,0,2,53914.08
1004,Yes,,,,F, sales executive ,,no,33,9,4,1005,1.0,3,2,1,6853.33,1781.87,0,17,3.0,1,0,3,3.0,5,0,3,82240.0
1005,Yes,, Research & Development ,Medical,M, laboratory technician ,No,yes,31,15,3,1006,3.0,3,1,3,2175.0,565.5,1,12,3.0,3,1,5,2.0,2,2,2,26100.0
1006,No,travel rarely,,,F, healthcare representative ,No,yes,37,25,2,1007,3.0,2,2,4,4775.83,1241.72,7,13,3.0,3,2,2,3.0,6,1,3,57310.0
1007,No,travel rarely,,,M, research scientist ,No,yes,27,6,3,1008,4.0,2,1,3,2115.83,550.12,1,13,,3,1,0,3.0,4,2,2,25390.0
1008,No,travel frequently,,Other,M, laboratory technician ,,yes,35,4,4,1009,4.0,2,1,4,1980.0,514.8,1,13,3.0,2,1,2,4.0,2,2,2,23760.0
1009,No,,,,F, manager ,No,yes,56,4,4,1010,4.0,3,5,1,15943.72,4145.37,4,13,3.0,4,1,2,3.0,5,4,2,191324.62
1010,No,, Research & Development ,Medical,F, research scientist ,Yes,yes,45,7,3,1011,1.0,3,1,3,2342.59,609.08,4,19,3.0,3,1,2,,3,0,2,28111.13
1011,No,travel rarely,,,M, laboratory technician ,,yes,20,3,3,1012,1.0,2,1,3,2342.59,609.08,1,12,3.0,1,0,2,2.0,2,1,2,28111.13
1012,No,travel frequently,,,F, manager ,No,yes,50,2,3,1013,4.0,3,4,1,12783.92,3323.82,2,22,4.0,3,1,3,,2,2,2,153407.07
1013,No,,,Life Sciences,M, research director ,,yes,46,15,2,1014,4.0,3,5,2,15900.83,4134.22,5,11,3.0,1,1,2,3.0,4,0,3,190810.0
1014,No,,,Other,F, laboratory technician ,No,yes,32,13,3,1015,3.0,2,1,2,2285.83,594.32,1,20,4.0,3,1,2,3.0,2,2,2,27430.0
1015,No,,,,F, sales executive ,,no,35,8,2,1016,3.0,2,3,4,8339.32,2168.22,4,11,3.0,2,1,6,2.0,13,4,12,100071.84
1016,No,,,Life Sciences,F, research scientist ,No,yes,29,1,3,1017,1.0,3,1,4,3133.33,814.67,1,15,3.0,1,3,5,,3,1,2,37600.0
1017,Yes,travel frequently,,,F, laboratory technician ,,yes,21,10,2,1018,1.0,2,1,3,2342.59,609.08,1,20,4.0,3,0,2,1.0,2,2,2,28111.08
1018,No,travel rarely,,Marketing,F, sales executive ,,yes,34,2,3,1019,3.0,3,2,1,3781.67,983.23,0,12,3.0,4,0,3,3.0,3,0,2,45380.0
1019,No,,,Medical,M, laboratory technician ,Yes,no,28,1,4,1020,4.0,3,1,3,2342.59,609.08,0,11,3.0,3,0,2,2.0,4,0,2,28111.13
1020,No,travel rarely,,Life Sciences,M, research scientist ,Yes,no,35,6,1,1021,3.0,3,1,3,2342.59,609.08,0,14,,4,0,3,3.0,3,2,2,28111.13
1021,No,travel frequently,,Life Sciences,M, laboratory technician ,,no,28,2,3,1022,4.0,2,1,4,3222.5,837.85,1,12,3.0,2,1,2,3.0,2,2,2,38670.0
1022,No,travel rarely,,Technical Degree,M, research scientist ,,no,28,1,3,1023,4.0,3,1,1,1733.33,450.67,2,11,3.0,2,0,2,2.0,3,1,2,20800.0
1023,No,, Research & Development ,Medical,F, research scientist ,,no,25,1,3,1024,4.0,3,1,2,1746.67,454.13,1,18,3.0,4,0,3,2.0,2,2,1,20960.0
1024,No,,,Life Sciences,M, research scientist ,,yes,58,23,4,1025,1.0,3,1,3,2342.59,609.08,1,12,3.0,4,2,3,3.0,2,2,2,28111.13
1025,Yes,,,Medical,M, research scientist ,,no,39,23,3,1026,3.0,3,1,1,3253.33,845.87,0,13,3.0,1,0,2,3.0,5,0,3,39040.0
1026,No,travel rarely,,Technical Degree,F, laboratory technician ,No,yes,30,6,3,1027,1.0,2,2,4,3855.83,1002.52,0,12,3.0,1,1,6,3.0,9,6,7,46270.0
1027,No,,,Life Sciences,F, research director ,,yes,50,46,3,1028,4.0,3,4,1,12783.92,3323.82,4,11,3.0,2,0,2,,3,1,2,153407.07
1028,No,,,Medical,M, sales executive ,No,yes,41,10,2,1029,3.0,1,2,2,4492.84,1168.14,1,13,3.0,1,0,4,3.0,19,11,9,53914.11
1029,Yes,,,,F, sales representative ,Yes,no,31,1,3,1030,4.0,3,1,2,1918.33,498.77,1,11,3.0,1,0,2,4.0,3,2,2,23020.0
1030,Yes,,,Life Sciences,M, laboratory technician ,No,yes,44,3,3,1031,1.0,3,1,1,2342.59,609.08,4,12,,3,0,4,4.0,3,1,2,28111.08
1031,No,non travel, Research & Development ,,M, research scientist ,No,yes,40,16,2,1032,3.0,3,1,3,2342.59,609.08,9,16,3.0,2,1,0,3.0,4,0,0,28111.08
1032,No,travel rarely, Research & Development ,Medical,M, laboratory technician ,,no,25,19,1,1033,4.0,3,1,4,2342.59,609.08,3,11,3.0,3,3,6,2.0,3,1,2,28111.13
1033,No,travel rarely,,Life Sciences,M, laboratory technician ,No,yes,40,1,4,1034,2.0,3,1,2,2342.59,609.08,3,22,4.0,3,1,3,3.0,4,0,3,28111.13
1034,No,travel rarely,,Technical Degree,F, manufacturing director ,No,yes,51,11,2,1035,4.0,2,4,2,12783.92,3323.82,3,16,3.0,2,0,1,2.0,5,0,3,153407.07
1035,No,travel frequently,,Life Sciences,M, sales executive ,No,no,27,2,1,1036,4.0,1,2,4,4225.83,1098.72,3,20,4.0,2,0,3,3.0,6,0,0,50710.0
1036,Yes,,,Marketing,F, sales executive ,,yes,35,18,4,1037,4.0,3,2,3,4492.84,1168.14,0,18,3.0,3,1,0,2.0,4,3,2,53914.11
1037,No,,,,M, research scientist ,No,yes,38,7,3,1038,4.0,4,1,3,2342.59,609.08,1,11,3.0,4,3,2,3.0,4,0,3,28111.13
1038,Yes,,,,M, manufacturing director ,,yes,31,22,4,1039,4.0,3,2,3,4492.84,1168.14,1,15,3.0,4,2,3,2.0,10,6,7,53914.11
