,attrition,businesstravel,department,educationfield,gender,jobrole,overtime,remotework,age,distancefromhome,education,employeenumber,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary
861,no,travel rarely,unknown,unknown,F, manufacturing director ,no,no,25,1,3,862,1.0,3,2,3,4492.84,1168.14,0,12,3,4,2,3,3,4,1,2,53914.11
862,no,non travel,unknown,unknown,M, laboratory technician ,no,no,32,2,1,863,4.0,2,2,1,1813.33,471.47,4,13,3,4,0,5,3,6,0,4,21760.0
863,no,travel rarely,unknown,unknown,M, research scientist ,no,yes,28,9,3,864,4.0,3,1,4,2342.59,609.08,1,23,4,4,1,3,3,5,0,4,28111.13
864,no,travel rarely,unknown,unknown,M, research scientist ,no,no,21,3,2,865,4.0,2,1,3,2691.67,699.83,1,17,3,1,0,4,4,3,1,0,32300.0
865,no,non travel,unknown,medical,F, research director ,yes,no,37,1,4,866,1.0,3,3,4,8339.32,2168.22,2,18,3,1,2,2,3,5,0,2,100071.84
866,no,travel rarely,unknown,life sciences,M, healthcare representative ,no,no,38,23,4,867,4.0,3,2,4,4492.84,1168.14,9,14,3,2,1,2,3,2,1,2,53914.11
867,yes,travel rarely,unknown,medical,M, laboratory technician ,yes,no,26,16,4,868,1.0,3,1,2,2342.59,609.08,2,13,3,4,1,2,3,3,0,2,28111.13
868,no,non travel,unknown,life sciences,F, research director ,yes,yes,49,10,4,869,3.0,3,5,1,15554.17,4044.08,9,11,3,4,0,4,3,3,1,2,186650.0
869,no,travel frequently, sales ,unknown,F, sales representative ,no,yes,31,5,3,870,4.0,3,1,2,2324.17,604.28,1,11,3,3,1,5,2,2,2,2,27890.0
870,no,travel frequently,unknown,medical,M, research scientist ,no,no,37,9,3,871,2.0,3,1,4,2342.59,609.08,1,12,3,3,3,3,2,4,1,2,28111.13
871,no,travel rarely, research & development ,unknown,M, research scientist ,no,yes,31,11,4,872,4.0,3,1,4,2342.59,609.08,0,12,3,3,1,4,3,5,0,3,28111.13
872,no,travel rarely,unknown,human resources,M, human resources ,no,no,31,2,3,873,1.0,2,2,1,5341.67,1388.83,3,12,3,4,0,1,3,2,1,0,64100.0
873,no,non travel, research & development ,unknown,M, research scientist ,no,yes,31,2,4,874,3.0,3,1,4,2342.59,609.08,0,18,3,2,1,2,1,2,2,2,28111.13
874,yes,non travel,unknown,medical,M, research scientist ,no,no,52,17,4,875,4.0,2,2,2,4117.5,1070.55,2,15,3,1,0,3,2,8,7,7,49410.0
875,yes,non travel,unknown,medical,M, research scientist ,yes,yes,28,2,4,876,1.0,1,1,4,2342.59,609.08,5,13,3,4,0,4,2,3,2,2,28111.08
876,no,travel rarely,unknown,unknown,M, research director ,no,no,47,5,5,877,4.0,3,5,3,15943.72,4145.37,4,11,3,2,1,2,3,3,1,1,191324.62
877,no,non travel,unknown,other,M, laboratory technician ,no,yes,29,9,5,878,2.0,2,1,4,3319.17,862.98,0,17,3,3,0,2,3,3,2,2,39830.0
878,no,non travel,unknown,medical,M, manufacturing director ,no,yes,37,5,2,879,4.0,3,2,4,5289.17,1375.18,7,16,3,3,2,2,2,6,0,4,63470.04
879,no,non travel,unknown,unknown,M, research scientist ,no,no,23,26,1,880,3.0,3,1,4,2420.0,629.2,1,12,3,3,2,2,2,4,0,2,29040.0
880,no,travel rarely, human resources ,unknown,M, human resources ,yes,no,42,2,1,881,3.0,3,1,3,2246.67,584.13,0,11,3,3,1,5,3,3,1,0,26960.04
881,no,non travel, sales ,unknown,F, sales executive ,no,no,30,25,2,882,4.0,3,2,3,4492.84,1168.14,7,12,3,2,1,2,4,2,2,2,53914.08
882,yes,non travel,unknown,unknown,F, sales representative ,no,yes,21,31,1,883,1.0,2,1,2,1811.67,471.03,1,11,3,3,0,3,3,3,1,2,21740.0
883,no,travel rarely,unknown,medical,M, healthcare representative ,no,yes,57,1,4,884,4.0,3,2,3,5629.17,1463.58,2,11,3,3,0,2,3,3,1,2,67550.04000000001
884,no,non travel,unknown,unknown,M, sales representative ,no,yes,21,9,2,885,1.0,3,1,4,2342.59,609.08,1,24,4,3,0,3,2,3,2,2,28111.13
885,no,travel rarely,unknown,life sciences,M, research scientist ,no,yes,31,9,4,886,3.0,2,1,2,2214.17,575.68,0,16,3,4,0,5,3,2,2,2,26570.0
886,no,non travel, research & development ,unknown,M, research scientist ,no,no,29,17,3,887,4.0,3,1,4,2342.59,609.08,9,16,3,4,0,4,3,3,1,2,28111.13
887,no,travel rarely,unknown,unknown,M, laboratory technician ,no,yes,27,1,2,888,4.0,3,1,2,2342.59,609.08,1,11,3,2,1,2,3,5,0,4,28111.13
888,no,travel rarely,unknown,other,M, healthcare representative ,no,yes,49,7,3,889,2.0,2,3,3,9137.5,2375.75,8,24,4,3,0,2,3,5,0,0,109650.0
889,no,travel rarely,unknown,unknown,F, research scientist ,no,yes,36,2,3,890,4.0,3,1,3,2119.17,550.98,4,13,3,2,1,3,3,2,2,2,25430.0
890,yes,non travel,unknown,marketing,M, sales executive ,yes,yes,34,19,3,891,1.0,4,2,4,4420.0,1149.2,8,13,3,2,0,3,2,5,0,4,53040.0
891,no,non travel,unknown,marketing,F, sales executive ,yes,yes,24,10,4,892,4.0,3,2,3,4492.84,1168.14,1,12,3,4,1,2,4,5,0,3,53914.11
892,no,non travel,unknown,unknown,F, laboratory technician ,no,yes,42,1,4,893,2.0,3,1,1,2342.59,609.08,3,16,3,2,1,5,3,5,1,2,28111.13
893,no,non travel,unknown,medical,M, research director ,no,no,54,5,2,894,1.0,3,5,1,16171.67,4204.63,4,11,3,3,1,4,2,4,1,2,194060.0
894,no,non travel,unknown,unknown,F, sales executive ,no,yes,34,4,4,895,3.0,3,2,3,5448.33,1416.57,9,15,3,1,1,3,3,3,1,2,65380.0
895,no,non travel,unknown,unknown,M, laboratory technician ,no,yes,43,21,3,896,4.0,3,1,4,1881.67,489.23,7,20,4,1,1,1,3,3,1,2,22580.04
896,no,travel rarely,unknown,other,F, healthcare representative ,yes,yes,43,8,4,897,3.0,3,2,3,4492.84,1168.14,4,14,3,4,0,3,3,5,0,2,53914.11
897,no,travel rarely,unknown,unknown,M, laboratory technician ,no,no,31,1,2,898,4.0,2,1,1,1848.33,480.57,1,12,3,3,1,3,3,4,3,2,22180.0
898,yes,travel rarely,unknown,medical,M, laboratory technician ,no,yes,25,3,3,899,1.0,3,1,1,2342.59,609.08,5,13,3,3,1,5,3,2,0,2,28111.13
899,no,non travel,unknown,life sciences,M, research scientist ,no,yes,45,10,2,900,1.0,3,1,4,2211.67,575.03,3,21,3,4,2,3,2,2,0,2,26540.0
900,no,travel rarely,unknown,life sciences,F, manager ,no,no,52,4,2,901,4.0,3,4,4,12783.92,3323.82,2,13,3,4,0,2,1,5,1,4,153407.07
901,yes,travel frequently,unknown,unknown,F, sales representative ,no,yes,34,6,2,902,4.0,1,1,3,2342.59,609.08,0,16,3,4,1,3,2,2,1,0,28111.13
902,no,travel rarely,unknown,life sciences,F, research scientist ,no,yes,26,23,3,903,1.0,3,1,4,2342.59,609.08,1,22,4,2,2,3,1,3,0,2,28111.13
903,no,non travel,unknown,unknown,M, research director ,no,yes,29,3,4,904,2.0,2,3,3,9945.83,2585.92,1,18,3,3,0,2,3,10,0,7,119350.0
904,yes,non travel,unknown,technical degree,F, research scientist ,no,no,29,25,5,905,3.0,2,1,2,2121.67,551.63,5,16,3,2,0,2,4,2,1,1,25460.0
905,no,non travel,unknown,life sciences,M, research director ,no,no,46,2,3,906,1.0,3,4,3,14884.17,3869.88,6,13,3,3,0,2,1,3,0,1,178610.0
906,no,non travel,unknown,marketing,F, sales executive ,no,no,46,10,3,907,3.0,2,3,4,8339.32,2168.22,2,19,3,3,1,3,3,3,1,2,100071.84
907,no,travel rarely, sales ,marketing,M, sales representative ,no,yes,30,7,1,908,4.0,3,1,2,2342.59,609.08,0,14,3,1,0,3,3,3,1,2,28111.13
908,yes,travel frequently, human resources ,unknown,F, human resources ,yes,no,34,23,3,909,2.0,3,3,1,8339.32,2168.22,9,15,3,3,3,2,3,3,0,2,100071.84
909,no,non travel,unknown,other,M, laboratory technician ,no,yes,42,5,2,910,2.0,3,1,3,2342.59,609.08,4,17,3,4,1,4,3,2,2,0,28111.13
910,yes,non travel, research & development ,technical degree,M, laboratory technician ,no,yes,22,25,1,911,3.0,2,1,3,3245.0,843.7,5,16,3,3,0,3,3,2,1,2,38940.0
911,no,travel rarely,unknown,technical degree,M, manufacturing director ,no,yes,29,19,3,912,4.0,3,2,4,3551.67,923.43,4,12,3,2,2,2,4,3,1,2,42620.0
912,no,travel frequently, research & development ,medical,F, healthcare representative ,no,yes,46,18,1,913,1.0,3,3,3,8772.5,2280.85,5,11,3,4,0,3,2,2,1,2,105270.0
913,yes,non travel, sales ,other,M, sales executive ,no,yes,32,11,4,914,4.0,4,2,3,4492.84,1168.14,8,12,3,4,0,2,3,4,1,2,53914.11
914,no,non travel,unknown,medical,M, sales representative ,no,no,24,24,3,915,4.0,3,1,4,2000.0,520.0,0,13,3,3,2,3,3,2,2,1,24000.0
915,no,travel rarely,unknown,unknown,M, laboratory technician ,no,no,35,25,2,916,1.0,2,2,4,3067.5,797.55,4,14,3,4,0,3,3,3,0,2,36810.0
916,no,non travel,unknown,life sciences,F, healthcare representative ,no,yes,42,2,4,917,3.0,3,2,4,4492.84,1168.14,1,13,3,2,2,4,3,10,2,2,53914.11
917,no,travel rarely,unknown,unknown,F, manager ,no,yes,48,1,4,918,4.0,2,4,1,12783.92,3323.82,7,11,3,1,1,3,1,3,0,2,153407.07
918,no,travel rarely,unknown,unknown,F, human resources ,no,yes,44,1,4,919,1.0,2,2,3,4492.84,1168.14,4,11,3,2,0,1,4,2,0,2,53914.11
919,no,non travel, sales ,unknown,F, sales representative ,yes,yes,34,14,3,920,3.0,3,1,3,2342.59,609.08,1,18,3,4,2,3,3,8,0,6,28111.13
920,no,non travel,unknown,technical degree,M, sales representative ,no,yes,21,22,1,921,3.0,3,1,3,2872.5,746.85,1,11,3,3,0,2,3,3,1,2,34470.0
921,no,travel rarely,unknown,unknown,M, manager ,no,yes,44,3,4,922,4.0,3,5,4,16260.83,4227.82,4,12,3,1,1,2,4,2,0,1,195129.96
922,no,travel rarely,unknown,medical,M, research scientist ,no,yes,22,6,1,923,1.0,3,1,3,2342.59,609.08,0,20,4,4,0,3,3,2,2,2,28111.13
923,no,travel rarely,unknown,unknown,F, laboratory technician ,yes,no,26,6,3,924,3.0,3,1,4,2215.83,576.12,1,13,3,3,1,2,3,3,0,2,26589.96
924,no,non travel,unknown,medical,M, manufacturing director ,yes,yes,36,9,2,925,2.0,2,2,2,7372.5,1916.85,2,11,3,3,1,2,3,3,0,2,88470.0
925,no,non travel,unknown,medical,M, research scientist ,no,yes,27,3,4,926,1.0,2,1,4,1704.17,443.08,0,13,3,4,0,0,3,4,1,1,20450.0
926,no,travel rarely,unknown,unknown,M, research scientist ,no,no,23,4,3,927,1.0,4,1,1,2342.59,609.08,2,16,3,1,1,3,4,3,0,2,28111.13
927,no,non travel,unknown,life sciences,M, sales executive ,no,no,25,8,3,928,4.0,4,2,2,4042.5,1051.05,0,22,4,3,1,4,3,3,1,2,48510.0
928,no,non travel,unknown,unknown,M, sales executive ,no,yes,48,14,1,929,4.0,4,2,2,6766.67,1759.33,3,12,3,4,0,3,3,2,2,2,81200.0
929,yes,travel rarely,unknown,life sciences,F, sales executive ,no,yes,24,3,2,930,1.0,3,2,3,3814.17,991.68,9,14,3,1,0,3,3,2,2,0,45770.0
930,no,travel rarely,unknown,unknown,M, sales executive ,no,no,60,16,4,931,1.0,3,2,1,4504.17,1171.08,8,14,3,4,0,1,3,2,2,2,54050.0
931,no,non travel,unknown,marketing,M, sales representative ,no,yes,50,8,4,932,4.0,3,1,2,2342.59,609.08,7,15,3,4,1,2,3,2,2,2,28111.13
932,no,non travel,unknown,unknown,M, laboratory technician ,no,no,44,24,3,933,1.0,1,1,3,3090.0,803.4,2,14,3,3,0,5,3,5,1,4,37080.0
933,no,travel frequently,unknown,unknown,F, sales executive ,yes,yes,47,3,3,934,4.0,3,4,3,11475.0,2983.5,9,12,3,4,2,2,2,22,11,13,137700.0
934,yes,non travel,unknown,unknown,M, research scientist ,no,yes,42,19,3,935,3.0,4,1,3,2342.59,609.08,6,12,3,4,0,2,3,2,2,2,28111.13
935,no,travel frequently,unknown,life sciences,M, sales executive ,no,yes,43,15,3,936,4.0,2,2,4,4492.84,1168.14,3,18,3,3,1,5,3,2,2,2,53914.11
936,no,non travel,unknown,unknown,F, research scientist ,no,no,40,2,1,937,4.0,2,1,4,2342.59,609.08,0,20,4,4,0,2,2,4,2,3,28111.13
937,no,non travel, sales ,unknown,M, sales representative ,no,no,29,10,3,938,4.0,3,1,2,1914.17,497.68,1,14,3,4,2,2,3,2,2,2,22970.04
938,no,non travel,unknown,unknown,M, laboratory technician ,no,no,53,6,3,939,4.0,3,2,4,2041.67,530.83,2,17,3,4,0,4,3,2,2,2,24500.0
939,no,travel rarely, research & development ,medical,M, research scientist ,no,no,23,12,1,940,1.0,4,1,3,2342.59,609.08,1,18,3,4,0,3,3,2,0,2,28111.13
940,yes,non travel,unknown,medical,M, manager ,yes,no,55,2,3,941,4.0,3,5,1,15943.72,4145.37,5,13,3,4,1,2,3,5,1,4,191324.64
941,no,travel frequently,unknown,life sciences,F, laboratory technician ,no,yes,26,1,2,942,1.0,1,1,4,2342.59,609.08,3,14,3,1,1,2,3,2,2,0,28111.13
942,no,travel rarely,unknown,unknown,F, research scientist ,no,no,34,1,4,943,2.0,4,1,4,2342.59,609.08,2,16,3,3,0,2,3,4,1,3,28111.08
943,no,non travel,unknown,marketing,M, sales executive ,no,yes,27,8,1,944,3.0,3,2,4,3618.33,940.77,0,19,3,2,1,3,3,4,1,1,43420.0
944,no,travel rarely,unknown,unknown,F, sales representative ,no,yes,35,8,4,945,1.0,3,1,4,2143.33,557.27,1,16,3,2,1,1,2,3,0,2,25719.96
945,no,travel rarely,unknown,unknown,M, laboratory technician ,no,yes,30,18,3,946,4.0,1,1,3,2342.59,609.08,3,21,3,3,2,2,3,2,0,2,28111.13
946,no,non travel,unknown,unknown,F, sales executive ,no,yes,34,8,2,947,3.0,3,2,1,5416.67,1408.33,5,17,3,2,1,1,3,3,1,2,65000.04
947,no,travel rarely, research & development ,life sciences,F, laboratory technician ,no,yes,52,25,4,948,4.0,3,2,3,2624.17,682.28,8,20,4,2,1,3,3,5,1,4,31490.0
948,yes,travel rarely,unknown,marketing,F, sales executive ,no,no,33,16,3,949,1.0,3,2,1,4436.67,1153.53,5,15,3,3,0,3,3,3,0,2,53240.0
949,no,travel rarely, research & development ,unknown,F, research scientist ,no,no,35,20,4,950,4.0,4,1,3,2342.59,609.08,3,13,3,3,0,0,3,2,2,2,28111.13
950,yes,non travel,unknown,unknown,M, research scientist ,no,yes,28,2,4,951,3.0,3,1,3,3651.67,949.43,6,17,3,4,0,3,2,2,2,1,43820.0
951,no,travel rarely,unknown,human resources,M, human resources ,no,yes,36,13,3,952,3.0,3,1,2,2342.59,609.08,4,13,3,2,1,2,3,5,0,4,28111.13
952,no,travel frequently, research & development ,unknown,F, research scientist ,no,yes,34,16,4,953,3.0,2,1,4,2127.5,553.15,1,16,3,3,0,3,3,5,1,3,25530.0
953,no,non travel,unknown,unknown,M, human resources ,no,no,34,3,2,954,3.0,3,1,4,2342.59,609.08,0,19,3,3,1,1,1,3,0,2,28111.08
954,no,travel rarely,unknown,unknown,M, healthcare representative ,no,yes,44,4,3,955,4.0,3,2,2,4944.17,1285.48,9,12,3,4,0,2,2,5,2,3,59330.0
955,no,non travel,unknown,life sciences,M, sales executive ,no,yes,32,13,4,956,2.0,3,2,4,3669.17,953.98,2,11,3,3,1,3,2,5,0,3,44030.0
956,no,non travel,unknown,unknown,F, sales executive ,yes,no,53,7,2,957,1.0,2,3,4,9111.67,2369.03,7,18,3,4,1,3,3,5,0,4,109340.0
957,no,non travel,unknown,life sciences,M, manufacturing director ,no,no,22,1,2,958,4.0,2,2,4,4492.84,1168.14,6,22,4,1,2,2,1,2,2,2,53914.11
958,no,travel rarely,unknown,life sciences,M, laboratory technician ,yes,no,44,8,4,959,1.0,4,1,4,2342.59,609.08,2,24,4,3,1,2,2,3,0,2,28111.13
959,yes,travel frequently,unknown,life sciences,F, research scientist ,no,yes,35,25,4,960,4.0,3,1,2,1685.0,438.1,1,19,3,1,1,3,2,10,7,8,20220.0
960,no,non travel,unknown,unknown,M, sales executive ,no,no,25,4,1,961,3.0,2,2,1,3546.67,922.13,1,12,3,1,0,1,4,5,0,3,42560.0
961,no,travel rarely,unknown,technical degree,F, research scientist ,no,no,49,1,3,962,3.0,3,1,1,2983.33,775.67,2,16,3,2,1,2,3,4,0,2,35799.96
962,no,non travel,unknown,life sciences,M, laboratory technician ,no,no,24,19,1,963,1.0,2,1,4,2342.59,609.08,0,17,3,4,0,2,2,5,3,4,28111.13
963,no,travel rarely, sales ,marketing,M, sales representative ,no,yes,38,9,3,964,2.0,2,1,2,2415.83,628.12,0,19,3,4,1,3,3,2,1,2,28990.0
964,yes,travel rarely,unknown,medical,F, sales representative ,yes,no,29,1,3,965,2.0,2,1,3,2342.59,609.08,6,19,3,3,3,3,3,3,0,2,28111.13
965,no,travel frequently,unknown,life sciences,F, healthcare representative ,no,yes,43,1,3,966,4.0,3,2,4,4635.0,1205.1,4,13,3,2,1,2,2,5,2,2,55620.0
966,no,travel rarely,unknown,medical,M, sales executive ,no,no,28,5,4,967,1.0,3,2,4,4492.84,1168.14,1,14,3,2,0,3,3,4,0,2,53914.11
967,yes,travel rarely,unknown,unknown,F, sales representative ,no,yes,20,2,3,968,3.0,2,1,3,2342.59,609.08,1,13,3,4,0,3,2,2,0,2,28111.13
968,no,non travel,unknown,life sciences,F, sales representative ,yes,yes,47,2,4,969,4.0,2,1,4,2342.59,609.08,1,18,3,1,0,3,2,3,1,2,28111.08
969,yes,travel rarely,unknown,life sciences,F, manufacturing director ,yes,yes,22,3,1,970,2.0,3,2,3,4492.84,1168.14,0,19,3,1,1,3,4,3,0,2,53914.11
970,no,non travel,unknown,medical,F, research scientist ,no,yes,28,9,3,971,3.0,3,1,3,1980.83,515.02,5,18,3,2,1,2,3,2,2,2,23770.0
971,yes,non travel, research & development ,medical,M, laboratory technician ,no,yes,39,6,3,972,4.0,3,1,1,2003.33,520.87,7,21,4,4,0,2,1,2,2,2,24040.0
972,no,travel rarely, research & development ,unknown,M, research scientist ,no,no,33,1,4,973,3.0,2,1,1,2332.5,606.45,3,11,3,2,0,1,3,3,0,2,27990.0
973,no,travel rarely, research & development ,other,M, research scientist ,no,yes,36,7,4,974,2.0,3,1,4,2342.59,609.08,2,18,3,3,0,6,3,6,0,1,28111.13
974,no,travel rarely,unknown,unknown,F, sales executive ,no,yes,35,48,3,975,3.0,3,2,3,4492.84,1168.14,1,16,3,2,0,3,3,5,1,0,53914.08
975,yes,non travel,unknown,medical,M, research scientist ,yes,no,31,9,2,976,3.0,2,1,1,2342.59,609.08,0,22,4,1,0,0,3,3,1,2,28111.13
976,no,travel rarely,unknown,life sciences,F, research scientist ,no,no,33,13,1,977,2.0,3,1,4,2876.67,747.93,3,18,3,1,0,4,3,3,0,2,34520.0
977,no,non travel,unknown,unknown,F, laboratory technician ,no,no,27,24,4,978,4.0,3,1,2,2342.5,609.05,9,14,3,2,1,2,3,2,2,2,28110.0
978,yes,travel rarely,unknown,unknown,F, research scientist ,no,yes,30,22,3,979,1.0,3,1,3,2342.59,609.08,4,11,3,2,0,2,3,5,0,1,28111.13
979,no,non travel,unknown,medical,F, manufacturing director ,no,no,24,17,1,980,4.0,2,2,3,3647.5,948.35,1,15,3,2,2,6,3,4,3,2,43770.0
980,yes,travel rarely, research & development ,other,M, laboratory technician ,yes,no,35,14,4,981,3.0,2,1,2,2342.59,609.08,1,24,4,4,1,2,1,4,0,2,28111.13
981,yes,non travel,unknown,unknown,F, laboratory technician ,no,yes,30,5,3,982,2.0,3,1,2,2342.59,609.08,0,17,3,1,0,3,3,3,1,2,28111.13
982,no,travel rarely, research & development ,unknown,M, healthcare representative ,no,yes,48,6,3,983,1.0,2,2,3,3533.33,918.67,2,13,3,4,0,0,3,2,2,2,42399.96
983,no,travel rarely,unknown,medical,F, manufacturing director ,no,no,41,7,2,984,4.0,3,2,3,4492.84,1168.14,6,14,3,2,0,6,3,2,2,1,53914.08
984,no,non travel, research & development ,unknown,F, manufacturing director ,no,yes,27,2,4,985,1.0,3,2,4,3522.5,915.85,0,18,3,2,1,2,3,3,2,2,42270.0
985,no,travel rarely, research & development ,other,M, laboratory technician ,no,no,35,10,3,986,2.0,3,1,4,3264.17,848.68,1,20,4,1,1,4,2,3,1,2,39170.0
986,yes,non travel,unknown,medical,M, sales executive ,no,yes,26,29,2,987,2.0,1,2,1,4140.83,1076.62,8,18,3,4,0,6,3,2,2,2,49690.0
987,no,non travel, sales ,life sciences,F, sales representative ,no,no,33,8,1,988,2.0,2,1,4,2342.59,609.08,0,19,3,4,0,2,2,2,2,2,28111.13
988,yes,non travel,unknown,life sciences,M, research scientist ,no,yes,26,2,3,989,1.0,3,1,1,1701.67,442.43,6,14,3,2,1,2,3,3,1,2,20420.0
989,no,travel frequently,unknown,unknown,M, research scientist ,no,no,38,3,4,990,3.0,3,1,3,2350.83,611.22,3,16,3,1,1,2,3,2,2,2,28209.96
990,no,non travel,unknown,medical,M, research director ,no,yes,46,47,4,991,4.0,3,5,4,15943.72,4145.37,9,17,3,4,2,0,3,2,2,2,191324.62
991,yes,non travel,unknown,marketing,F, sales representative ,yes,yes,20,9,3,992,4.0,3,1,4,2342.59,609.08,1,14,3,2,0,3,3,2,0,2,28111.13
992,no,non travel,unknown,other,M, manufacturing director ,no,no,30,20,3,993,4.0,3,2,1,8297.5,2157.35,0,15,3,3,1,1,2,6,0,2,99570.0
993,no,non travel,unknown,unknown,M, laboratory technician ,no,no,27,8,5,994,1.0,1,1,3,2342.59,609.08,1,19,3,4,3,4,3,3,1,2,28111.13
994,no,non travel,unknown,unknown,M, manufacturing director ,no,yes,55,2,1,995,4.0,3,3,2,8339.32,2168.22,3,18,3,2,1,4,3,3,1,2,100071.84
995,no,travel rarely,unknown,life sciences,M, healthcare representative ,no,yes,33,5,3,996,4.0,2,3,4,8339.32,2168.22,4,15,3,3,1,2,3,3,1,2,100071.84
996,no,non travel,unknown,life sciences,M, laboratory technician ,no,yes,28,15,2,997,1.0,3,1,3,1839.17,478.18,1,16,3,4,1,5,2,4,2,2,22070.0
997,no,non travel,unknown,life sciences,M, healthcare representative ,no,yes,34,3,1,998,1.0,3,2,4,6463.33,1680.47,0,17,3,3,0,1,2,6,0,4,77559.95999999999
998,yes,non travel,unknown,medical,M, research scientist ,yes,no,33,25,3,999,1.0,2,1,2,2342.59,609.08,4,20,4,2,0,0,3,2,2,2,28111.13
999,no,non travel,unknown,life sciences,F, sales executive ,no,no,33,7,3,1000,4.0,3,2,2,4492.84,1168.14,0,17,3,3,1,3,3,3,0,2,53914.11
1000,no,non travel,unknown,unknown,F, research scientist ,yes,yes,21,1,1,1001,4.0,2,1,2,1725.0,448.5,1,11,3,3,0,6,4,2,2,2,20700.0
1001,no,travel frequently,unknown,unknown,M, sales representative ,no,yes,31,20,3,1002,3.0,4,1,4,2325.83,604.72,0,12,3,1,1,4,3,2,2,2,27910.0
1002,no,non travel,unknown,marketing,M, sales executive ,no,yes,35,11,2,1003,4.0,3,2,4,4492.84,1168.14,1,11,3,4,1,3,3,5,0,2,53914.08
1003,no,non travel,unknown,unknown,M, manufacturing director ,no,yes,34,2,2,1004,4.0,3,2,3,4492.84,1168.14,2,11,3,4,0,3,3,3,0,2,53914.08
1004,yes,non travel,unknown,unknown,F, sales executive ,no,no,33,9,4,1005,1.0,3,2,1,6853.33,1781.87,0,17,3,1,0,3,3,5,0,3,82240.0
1005,yes,non travel, research & development ,medical,M, laboratory technician ,no,yes,31,15,3,1006,3.0,3,1,3,2175.0,565.5,1,12,3,3,1,5,2,2,2,2,26100.0
1006,no,travel rarely,unknown,unknown,F, healthcare representative ,no,yes,37,25,2,1007,3.0,2,2,4,4775.83,1241.72,7,13,3,3,2,2,3,6,1,3,57310.0
1007,no,travel rarely,unknown,unknown,M, research scientist ,no,yes,27,6,3,1008,4.0,2,1,3,2115.83,550.12,1,13,3,3,1,0,3,4,2,2,25390.0
1008,no,travel frequently,unknown,other,M, laboratory technician ,no,yes,35,4,4,1009,4.0,2,1,4,1980.0,514.8,1,13,3,2,1,2,4,2,2,2,23760.0
1009,no,non travel,unknown,unknown,F, manager ,no,yes,56,4,4,1010,4.0,3,5,1,15943.72,4145.37,4,13,3,4,1,2,3,5,4,2,191324.62
1010,no,non travel, research & development ,medical,F, research scientist ,yes,yes,45,7,3,1011,1.0,3,1,3,2342.59,609.08,4,19,3,3,1,2,3,3,0,2,28111.13
1011,no,travel rarely,unknown,unknown,M, laboratory technician ,no,yes,20,3,3,1012,1.0,2,1,3,2342.59,609.08,1,12,3,1,0,2,2,2,1,2,28111.13
1012,no,travel frequently,unknown,unknown,F, manager ,no,yes,50,2,3,1013,4.0,3,4,1,12783.92,3323.82,2,22,4,3,1,3,3,2,2,2,153407.07
1013,no,non travel,unknown,life sciences,M, research director ,no,yes,46,15,2,1014,4.0,3,5,2,15900.83,4134.22,5,11,3,1,1,2,3,4,0,3,190810.0
1014,no,non travel,unknown,other,F, laboratory technician ,no,yes,32,13,3,1015,3.0,2,1,2,2285.83,594.32,1,20,4,3,1,2,3,2,2,2,27430.0
1015,no,non travel,unknown,unknown,F, sales executive ,no,no,35,8,2,1016,3.0,2,3,4,8339.32,2168.22,4,11,3,2,1,6,2,13,4,12,100071.84
1016,no,non travel,unknown,life sciences,F, research scientist ,no,yes,29,1,3,1017,1.0,3,1,4,3133.33,814.67,1,15,3,1,3,5,3,3,1,2,37600.0
1017,yes,travel frequently,unknown,unknown,F, laboratory technician ,no,yes,21,10,2,1018,1.0,2,1,3,2342.59,609.08,1,20,4,3,0,2,1,2,2,2,28111.08
1018,no,travel rarely,unknown,marketing,F, sales executive ,no,yes,34,2,3,1019,3.0,3,2,1,3781.67,983.23,0,12,3,4,0,3,3,3,0,2,45380.0
1019,no,non travel,unknown,medical,M, laboratory technician ,yes,no,28,1,4,1020,4.0,3,1,3,2342.59,609.08,0,11,3,3,0,2,2,4,0,2,28111.13
1020,no,travel rarely,unknown,life sciences,M, research scientist ,yes,no,35,6,1,1021,3.0,3,1,3,2342.59,609.08,0,14,3,4,0,3,3,3,2,2,28111.13
1021,no,travel frequently,unknown,life sciences,M, laboratory technician ,no,no,28,2,3,1022,4.0,2,1,4,3222.5,837.85,1,12,3,2,1,2,3,2,2,2,38670.0
1022,no,travel rarely,unknown,technical degree,M, research scientist ,no,no,28,1,3,1023,4.0,3,1,1,1733.33,450.67,2,11,3,2,0,2,2,3,1,2,20800.0
1023,no,non travel, research & development ,medical,F, research scientist ,no,no,25,1,3,1024,4.0,3,1,2,1746.67,454.13,1,18,3,4,0,3,2,2,2,1,20960.0
1024,no,non travel,unknown,life sciences,M, research scientist ,no,yes,58,23,4,1025,1.0,3,1,3,2342.59,609.08,1,12,3,4,2,3,3,2,2,2,28111.13
1025,yes,non travel,unknown,medical,M, research scientist ,no,no,39,23,3,1026,3.0,3,1,1,3253.33,845.87,0,13,3,1,0,2,3,5,0,3,39040.0
