,attrition,businesstravel,department,educationfield,gender,jobrole,overtime,remotework,age,distancefromhome,education,employeenumber,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary
883,No,travel rarely,,Medical,M, healthcare representative ,No,yes,57,1,4,884,1,3,2,3,5629.17,14635.83,2,11,3.0,3,0,2,3.0,3,1,2,67550.04000000001
884,No,,,,M, sales representative ,,yes,21,9,2,885,1,3,1,4,2342.59,6090.75,1,24,4.0,3,0,3,2.0,3,2,2,28111.13
885,No,travel rarely,,Life Sciences,M, research scientist ,,yes,31,9,4,886,1,2,1,2,2214.17,5756.83,0,16,3.0,4,0,5,3.0,2,2,2,26570.0
886,No,, Research & Development ,,M, research scientist ,No,no,29,17,3,887,2,3,1,4,2342.59,6090.75,9,16,,4,0,4,3.0,3,1,2,28111.13
887,No,travel rarely,,,M, laboratory technician ,No,yes,27,1,2,888,1,3,1,2,2342.59,6090.75,1,11,3.0,2,1,2,3.0,5,0,4,28111.13
888,No,travel rarely,,Other,M, healthcare representative ,No,yes,49,7,3,889,1,2,3,3,9137.5,23757.5,8,24,4.0,3,0,2,3.0,5,0,0,109650.0
889,No,travel rarely,,,F, research scientist ,No,yes,36,2,3,890,1,3,1,3,2119.17,5509.83,4,13,3.0,2,1,3,3.0,2,2,2,25430.0
890,Yes,non travel,,Marketing,M, sales executive ,Yes,yes,34,19,3,891,1,4,2,4,4420.0,11492.0,8,13,3.0,2,0,3,2.0,5,0,4,53040.0
891,No,,,Marketing,F, sales executive ,Yes,yes,24,10,4,892,1,3,2,3,4492.84,11681.39,1,12,3.0,4,1,2,4.0,5,0,3,53914.11
892,No,,,,F, laboratory technician ,No,yes,42,1,4,893,1,3,1,1,2342.59,6090.75,3,16,3.0,2,1,5,3.0,5,1,2,28111.13
893,No,,,Medical,M, research director ,,no,54,5,2,894,1,3,5,1,16171.67,42046.33,4,11,3.0,3,1,4,2.0,4,1,2,194060.0
894,No,,,,F, sales executive ,No,yes,34,4,4,895,1,3,2,3,5448.33,14165.67,9,15,3.0,1,1,3,3.0,3,1,2,65380.0
895,No,,,,M, laboratory technician ,,yes,43,21,3,896,1,3,1,4,1881.67,4892.33,7,20,4.0,1,1,1,3.0,3,1,2,22580.04
896,No,travel rarely,,Other,F, healthcare representative ,Yes,yes,43,8,4,897,1,3,2,3,4492.84,11681.39,4,14,3.0,4,0,3,3.0,5,0,2,53914.11
897,No,travel rarely,,,M, laboratory technician ,No,no,31,1,2,898,1,2,1,1,1848.33,4805.67,1,12,3.0,3,1,3,,4,3,2,22180.0
898,Yes,travel rarely,,Medical,M, laboratory technician ,No,yes,25,3,3,899,1,3,1,1,2342.59,6090.75,5,13,3.0,3,1,5,,2,0,2,28111.13
899,No,,,Life Sciences,M, research scientist ,No,yes,45,10,2,900,1,3,1,4,2211.67,5750.33,3,21,,4,2,3,2.0,2,0,2,26540.0
900,No,travel rarely,,Life Sciences,F, manager ,No,no,52,4,2,901,1,3,4,4,12783.92,33238.2,2,13,3.0,4,0,2,1.0,5,1,4,153407.07
901,Yes,travel frequently,,,F, sales representative ,No,yes,34,6,2,902,1,1,1,3,2342.59,6090.75,0,16,3.0,4,1,3,2.0,2,1,0,28111.13
902,No,travel rarely,,Life Sciences,F, research scientist ,No,yes,26,23,3,903,1,3,1,4,2342.59,6090.75,1,22,4.0,2,2,3,1.0,3,0,2,28111.13
903,No,,,,M, research director ,No,yes,29,3,4,904,1,2,3,3,9945.83,25859.17,1,18,3.0,3,0,2,3.0,10,0,7,119350.0
904,Yes,,,Technical Degree,F, research scientist ,No,no,29,25,5,905,1,2,1,2,2121.67,5516.33,5,16,3.0,2,0,2,4.0,2,1,1,25460.0
905,No,,,Life Sciences,M, research director ,No,no,46,2,3,906,1,3,4,3,14884.17,38698.83,6,13,3.0,3,0,2,1.0,3,0,1,178610.0
906,No,,,Marketing,F, sales executive ,,no,46,10,3,907,1,2,3,4,8339.32,21682.23,2,19,3.0,3,1,3,3.0,3,1,2,100071.84
907,No,travel rarely, Sales ,Marketing,M, sales representative ,,yes,30,7,1,908,1,3,1,2,2342.59,6090.75,0,14,3.0,1,0,3,3.0,3,1,2,28111.13
908,Yes,travel frequently, Human Resources ,,F, human resources ,Yes,no,34,23,3,909,1,3,3,1,8339.32,21682.23,9,15,3.0,3,3,2,3.0,3,0,2,100071.84
909,No,,,Other,M, laboratory technician ,No,yes,42,5,2,910,1,3,1,3,2342.59,6090.75,4,17,3.0,4,1,4,,2,2,0,28111.13
910,Yes,, Research & Development ,Technical Degree,M, laboratory technician ,No,yes,22,25,1,911,1,2,1,3,3245.0,8437.0,5,16,3.0,3,0,3,3.0,2,1,2,38940.0
911,No,travel rarely,,Technical Degree,M, manufacturing director ,No,yes,29,19,3,912,1,3,2,4,3551.67,9234.33,4,12,3.0,2,2,2,4.0,3,1,2,42620.0
912,No,travel frequently, Research & Development ,Medical,F, healthcare representative ,No,yes,46,18,1,913,1,3,3,3,8772.5,22808.5,5,11,3.0,4,0,3,2.0,2,1,2,105270.0
913,Yes,, Sales ,Other,M, sales executive ,,yes,32,11,4,914,1,4,2,3,4492.84,11681.39,8,12,3.0,4,0,2,3.0,4,1,2,53914.11
914,No,,,Medical,M, sales representative ,No,no,24,24,3,915,1,3,1,4,2000.0,5200.0,0,13,3.0,3,2,3,3.0,2,2,1,24000.0
915,No,travel rarely,,,M, laboratory technician ,No,no,35,25,2,916,1,2,2,4,3067.5,7975.5,4,14,3.0,4,0,3,3.0,3,0,2,36810.0
916,No,,,Life Sciences,F, healthcare representative ,No,yes,42,2,4,917,1,3,2,4,4492.84,11681.39,1,13,3.0,2,2,4,3.0,10,2,2,53914.11
917,No,travel rarely,,,F, manager ,No,yes,48,1,4,918,1,2,4,1,12783.92,33238.2,7,11,3.0,1,1,3,1.0,3,0,2,153407.07
918,No,travel rarely,,,F, human resources ,No,yes,44,1,4,919,1,2,2,3,4492.84,11681.39,4,11,,2,0,1,4.0,2,0,2,53914.11
919,No,, Sales ,,F, sales representative ,Yes,yes,34,14,3,920,1,3,1,3,2342.59,6090.75,1,18,3.0,4,2,3,3.0,8,0,6,28111.13
920,No,,,Technical Degree,M, sales representative ,,yes,21,22,1,921,1,3,1,3,2872.5,7468.5,1,11,,3,0,2,3.0,3,1,2,34470.0
921,No,travel rarely,,,M, manager ,,yes,44,3,4,922,1,3,5,4,16260.83,42278.17,4,12,3.0,1,1,2,4.0,2,0,1,195129.96
922,No,travel rarely,,Medical,M, research scientist ,,yes,22,6,1,923,1,3,1,3,2342.59,6090.75,0,20,4.0,4,0,3,3.0,2,2,2,28111.13
923,No,travel rarely,,,F, laboratory technician ,Yes,no,26,6,3,924,1,3,1,4,2215.83,5761.17,1,13,,3,1,2,3.0,3,0,2,26589.96
924,No,,,Medical,M, manufacturing director ,Yes,yes,36,9,2,925,1,2,2,2,7372.5,19168.5,2,11,3.0,3,1,2,3.0,3,0,2,88470.0
925,No,,,Medical,M, research scientist ,,yes,27,3,4,926,1,2,1,4,1704.17,4430.83,0,13,3.0,4,0,0,3.0,4,1,1,20450.0
926,No,travel rarely,,,M, research scientist ,,no,23,4,3,927,1,4,1,1,2342.59,6090.75,2,16,3.0,1,1,3,4.0,3,0,2,28111.13
927,No,,,Life Sciences,M, sales executive ,No,no,25,8,3,928,1,4,2,2,4042.5,10510.5,0,22,4.0,3,1,4,3.0,3,1,2,48510.0
928,No,,,,M, sales executive ,,yes,48,14,1,929,2,4,2,2,6766.67,17593.33,3,12,3.0,4,0,3,3.0,2,2,2,81200.0
929,Yes,travel rarely,,Life Sciences,F, sales executive ,No,yes,24,3,2,930,1,3,2,3,3814.17,9916.83,9,14,3.0,1,0,3,3.0,2,2,0,45770.0
930,No,travel rarely,,,M, sales executive ,No,no,60,16,4,931,1,3,2,1,4504.17,11710.83,8,14,3.0,4,0,1,3.0,2,2,2,54050.0
931,No,,,Marketing,M, sales representative ,No,yes,50,8,4,932,1,3,1,2,2342.59,6090.75,7,15,3.0,4,1,2,3.0,2,2,2,28111.13
932,No,non travel,,,M, laboratory technician ,,no,44,24,3,933,1,1,1,3,3090.0,8034.0,2,14,3.0,3,0,5,3.0,5,1,4,37080.0
933,No,travel frequently,,,F, sales executive ,Yes,yes,47,3,3,934,1,3,4,3,11475.0,29835.0,9,12,3.0,4,2,2,2.0,22,11,13,137700.0
934,Yes,,,,M, research scientist ,,yes,42,19,3,935,1,4,1,3,2342.59,6090.75,6,12,3.0,4,0,2,3.0,2,2,2,28111.13
935,No,travel frequently,,Life Sciences,M, sales executive ,,yes,43,15,3,936,1,2,2,4,4492.84,11681.39,3,18,,3,1,5,3.0,2,2,2,53914.11
936,No,,,,F, research scientist ,,no,40,2,1,937,1,2,1,4,2342.59,6090.75,0,20,4.0,4,0,2,2.0,4,2,3,28111.13
937,No,, Sales ,,M, sales representative ,No,no,29,10,3,938,1,3,1,2,1914.17,4976.83,1,14,3.0,4,2,2,3.0,2,2,2,22970.04
938,No,,,,M, laboratory technician ,,no,53,6,3,939,1,3,2,4,2041.67,5308.33,2,17,3.0,4,0,4,3.0,2,2,2,24500.0
939,No,travel rarely, Research & Development ,Medical,M, research scientist ,,no,23,12,1,940,1,4,1,3,2342.59,6090.75,1,18,3.0,4,0,3,3.0,2,0,2,28111.13
940,Yes,,,Medical,M, manager ,Yes,no,55,2,3,941,1,3,5,1,15943.72,41453.67,5,13,3.0,4,1,2,3.0,5,1,4,191324.64
941,No,travel frequently,,Life Sciences,F, laboratory technician ,No,yes,26,1,2,942,1,1,1,4,2342.59,6090.75,3,14,3.0,1,1,2,3.0,2,2,0,28111.13
942,No,travel rarely,,,F, research scientist ,No,no,34,1,4,943,1,4,1,4,2342.59,6090.75,2,16,3.0,3,0,2,3.0,4,1,3,28111.08
943,No,,,Marketing,M, sales executive ,,yes,27,8,1,944,1,3,2,4,3618.33,9407.67,0,19,3.0,2,1,3,3.0,4,1,1,43420.0
944,No,travel rarely,,,F, sales representative ,No,yes,35,8,4,945,1,3,1,4,2143.33,5572.67,1,16,3.0,2,1,1,2.0,3,0,2,25719.96
945,No,travel rarely,,,M, laboratory technician ,No,yes,30,18,3,946,1,1,1,3,2342.59,6090.75,3,21,,3,2,2,3.0,2,0,2,28111.13
946,No,,,,F, sales executive ,No,yes,34,8,2,947,1,3,2,1,5416.67,14083.33,5,17,3.0,2,1,1,3.0,3,1,2,65000.04
947,No,travel rarely, Research & Development ,Life Sciences,F, laboratory technician ,,yes,52,25,4,948,2,3,2,3,2624.17,6822.83,8,20,4.0,2,1,3,3.0,5,1,4,31490.0
948,Yes,travel rarely,,Marketing,F, sales executive ,,no,33,16,3,949,1,3,2,1,4436.67,11535.33,5,15,3.0,3,0,3,3.0,3,0,2,53240.0
949,No,travel rarely, Research & Development ,,F, research scientist ,No,no,35,20,4,950,2,4,1,3,2342.59,6090.75,3,13,3.0,3,0,0,3.0,2,2,2,28111.13
950,Yes,,,,M, research scientist ,No,yes,28,2,4,951,1,3,1,3,3651.67,9494.33,6,17,3.0,4,0,3,2.0,2,2,1,43820.0
951,No,travel rarely,,Human Resources,M, human resources ,,yes,36,13,3,952,1,3,1,2,2342.59,6090.75,4,13,3.0,2,1,2,3.0,5,0,4,28111.13
952,No,travel frequently, Research & Development ,,F, research scientist ,No,yes,34,16,4,953,1,2,1,4,2127.5,5531.5,1,16,3.0,3,0,3,3.0,5,1,3,25530.0
953,No,,,,M, human resources ,,no,34,3,2,954,1,3,1,4,2342.59,6090.75,0,19,3.0,3,1,1,1.0,3,0,2,28111.08
954,No,travel rarely,,,M, healthcare representative ,,yes,44,4,3,955,1,3,2,2,4944.17,12854.83,9,12,3.0,4,0,2,2.0,5,2,3,59330.0
955,No,,,Life Sciences,M, sales executive ,,yes,32,13,4,956,1,3,2,4,3669.17,9539.83,2,11,3.0,3,1,3,2.0,5,0,3,44030.0
956,No,,,,F, sales executive ,Yes,no,53,7,2,957,1,2,3,4,9111.67,23690.33,7,18,3.0,4,1,3,3.0,5,0,4,109340.0
957,No,,,Life Sciences,M, manufacturing director ,,no,22,1,2,958,1,2,2,4,4492.84,11681.39,6,22,4.0,1,2,2,1.0,2,2,2,53914.11
958,No,travel rarely,,Life Sciences,M, laboratory technician ,Yes,no,44,8,4,959,1,4,1,4,2342.59,6090.75,2,24,4.0,3,1,2,2.0,3,0,2,28111.13
959,Yes,travel frequently,,Life Sciences,F, research scientist ,,yes,35,25,4,960,1,3,1,2,1685.0,4381.0,1,19,3.0,1,1,3,2.0,10,7,8,20220.0
960,No,,,,M, sales executive ,No,no,25,4,1,961,1,2,2,1,3546.67,9221.33,1,12,3.0,1,0,1,4.0,5,0,3,42560.0
961,No,travel rarely,,Technical Degree,F, research scientist ,No,no,49,1,3,962,1,3,1,1,2983.33,7756.67,2,16,3.0,2,1,2,3.0,4,0,2,35799.96
962,No,non travel,,Life Sciences,M, laboratory technician ,,no,24,19,1,963,1,2,1,4,2342.59,6090.75,0,17,3.0,4,0,2,2.0,5,3,4,28111.13
963,No,travel rarely, Sales ,Marketing,M, sales representative ,,yes,38,9,3,964,1,2,1,2,2415.83,6281.17,0,19,3.0,4,1,3,3.0,2,1,2,28990.0
964,Yes,travel rarely,,Medical,F, sales representative ,Yes,no,29,1,3,965,1,2,1,3,2342.59,6090.75,6,19,3.0,3,3,3,3.0,3,0,2,28111.13
965,No,travel frequently,,Life Sciences,F, healthcare representative ,,yes,43,1,3,966,1,3,2,4,4635.0,12051.0,4,13,3.0,2,1,2,2.0,5,2,2,55620.0
966,No,travel rarely,,Medical,M, sales executive ,,no,28,5,4,967,1,3,2,4,4492.84,11681.39,1,14,3.0,2,0,3,3.0,4,0,2,53914.11
967,Yes,travel rarely,,,F, sales representative ,,yes,20,2,3,968,1,2,1,3,2342.59,6090.75,1,13,3.0,4,0,3,2.0,2,0,2,28111.13
968,No,,,Life Sciences,F, sales representative ,Yes,yes,47,2,4,969,1,2,1,4,2342.59,6090.75,1,18,3.0,1,0,3,2.0,3,1,2,28111.08
969,Yes,travel rarely,,Life Sciences,F, manufacturing director ,Yes,yes,22,3,1,970,1,3,2,3,4492.84,11681.39,0,19,3.0,1,1,3,4.0,3,0,2,53914.11
970,No,,,Medical,F, research scientist ,No,yes,28,9,3,971,1,3,1,3,1980.83,5150.17,5,18,3.0,2,1,2,3.0,2,2,2,23770.0
971,Yes,, Research & Development ,Medical,M, laboratory technician ,,yes,39,6,3,972,1,3,1,1,2003.33,5208.67,7,21,4.0,4,0,2,1.0,2,2,2,24040.0
972,No,travel rarely, Research & Development ,,M, research scientist ,,no,33,1,4,973,1,2,1,1,2332.5,6064.5,3,11,3.0,2,0,1,3.0,3,0,2,27990.0
973,No,travel rarely, Research & Development ,Other,M, research scientist ,,yes,36,7,4,974,1,3,1,4,2342.59,6090.75,2,18,3.0,3,0,6,3.0,6,0,1,28111.13
974,No,travel rarely,,,F, sales executive ,,yes,35,48,3,975,1,3,2,3,4492.84,11681.39,1,16,3.0,2,0,3,3.0,5,1,0,53914.08
975,Yes,,,Medical,M, research scientist ,Yes,no,31,9,2,976,1,2,1,1,2342.59,6090.75,0,22,4.0,1,0,0,3.0,3,1,2,28111.13
976,No,travel rarely,,Life Sciences,F, research scientist ,,no,33,13,1,977,1,3,1,4,2876.67,7479.33,3,18,3.0,1,0,4,3.0,3,0,2,34520.0
977,No,,,,F, laboratory technician ,No,no,27,24,4,978,2,3,1,2,2342.5,6090.5,9,14,3.0,2,1,2,3.0,2,2,2,28110.0
978,Yes,travel rarely,,,F, research scientist ,,yes,30,22,3,979,1,3,1,3,2342.59,6090.75,4,11,3.0,2,0,2,,5,0,1,28111.13
979,No,,,Medical,F, manufacturing director ,No,no,24,17,1,980,1,2,2,3,3647.5,9483.5,1,15,3.0,2,2,6,3.0,4,3,2,43770.0
980,Yes,travel rarely, Research & Development ,Other,M, laboratory technician ,Yes,no,35,14,4,981,1,2,1,2,2342.59,6090.75,1,24,4.0,4,1,2,1.0,4,0,2,28111.13
981,Yes,,,,F, laboratory technician ,,yes,30,5,3,982,1,3,1,2,2342.59,6090.75,0,17,3.0,1,0,3,3.0,3,1,2,28111.13
982,No,travel rarely, Research & Development ,,M, healthcare representative ,No,yes,48,6,3,983,1,2,2,3,3533.33,9186.67,2,13,3.0,4,0,0,3.0,2,2,2,42399.96
983,No,travel rarely,,Medical,F, manufacturing director ,,no,41,7,2,984,1,3,2,3,4492.84,11681.39,6,14,3.0,2,0,6,3.0,2,2,1,53914.08
984,No,, Research & Development ,,F, manufacturing director ,,yes,27,2,4,985,1,3,2,4,3522.5,9158.5,0,18,3.0,2,1,2,,3,2,2,42270.0
985,No,travel rarely, Research & Development ,Other,M, laboratory technician ,No,no,35,10,3,986,1,3,1,4,3264.17,8486.83,1,20,4.0,1,1,4,2.0,3,1,2,39170.0
986,Yes,non travel,,Medical,M, sales executive ,No,yes,26,29,2,987,1,1,2,1,4140.83,10766.17,8,18,3.0,4,0,6,3.0,2,2,2,49690.0
987,No,non travel, Sales ,Life Sciences,F, sales representative ,,no,33,8,1,988,1,2,1,4,2342.59,6090.75,0,19,3.0,4,0,2,2.0,2,2,2,28111.13
988,Yes,,,Life Sciences,M, research scientist ,,yes,26,2,3,989,1,3,1,1,1701.67,4424.33,6,14,3.0,2,1,2,3.0,3,1,2,20420.0
989,No,travel frequently,,,M, research scientist ,No,no,38,3,4,990,1,3,1,3,2350.83,6112.17,3,16,3.0,1,1,2,3.0,2,2,2,28209.96
990,No,,,Medical,M, research director ,No,yes,46,47,4,991,4,3,5,4,15943.72,41453.67,9,17,3.0,4,2,0,3.0,2,2,2,191324.62
991,Yes,,,Marketing,F, sales representative ,Yes,yes,20,9,3,992,1,3,1,4,2342.59,6090.75,1,14,3.0,2,0,3,3.0,2,0,2,28111.13
992,No,,,Other,M, manufacturing director ,,no,30,20,3,993,2,3,2,1,8297.5,21573.5,0,15,3.0,3,1,1,2.0,6,0,2,99570.0
993,No,non travel,,,M, laboratory technician ,,no,27,8,5,994,1,1,1,3,2342.59,6090.75,1,19,3.0,4,3,4,,3,1,2,28111.13
994,No,,,,M, manufacturing director ,No,yes,55,2,1,995,1,3,3,2,8339.32,21682.23,3,18,3.0,2,1,4,3.0,3,1,2,100071.84
995,No,travel rarely,,Life Sciences,M, healthcare representative ,No,yes,33,5,3,996,1,2,3,4,8339.32,21682.23,4,15,3.0,3,1,2,3.0,3,1,2,100071.84
996,No,,,Life Sciences,M, laboratory technician ,No,yes,28,15,2,997,1,3,1,3,1839.17,4781.83,1,16,3.0,4,1,5,2.0,4,2,2,22070.0
997,No,,,Life Sciences,M, healthcare representative ,No,yes,34,3,1,998,1,3,2,4,6463.33,16804.67,0,17,3.0,3,0,1,2.0,6,0,4,77559.95999999999
998,Yes,,,Medical,M, research scientist ,Yes,no,33,25,3,999,1,2,1,2,2342.59,6090.75,4,20,4.0,2,0,0,3.0,2,2,2,28111.13
999,No,,,Life Sciences,F, sales executive ,No,no,33,7,3,1000,1,3,2,2,4492.84,11681.39,0,17,3.0,3,1,3,3.0,3,0,2,53914.11
1000,No,,,,F, research scientist ,Yes,yes,21,1,1,1001,1,2,1,2,1725.0,4485.0,1,11,3.0,3,0,6,4.0,2,2,2,20700.0
1001,No,travel frequently,,,M, sales representative ,No,yes,31,20,3,1002,1,4,1,4,2325.83,6047.17,0,12,,1,1,4,3.0,2,2,2,27910.0
1002,No,,,Marketing,M, sales executive ,,yes,35,11,2,1003,1,3,2,4,4492.84,11681.39,1,11,3.0,4,1,3,3.0,5,0,2,53914.08
1003,No,,,,M, manufacturing director ,No,yes,34,2,2,1004,1,3,2,3,4492.84,11681.39,2,11,3.0,4,0,3,,3,0,2,53914.08
1004,Yes,,,,F, sales executive ,,no,33,9,4,1005,1,3,2,1,6853.33,17818.67,0,17,3.0,1,0,3,3.0,5,0,3,82240.0
1005,Yes,, Research & Development ,Medical,M, laboratory technician ,No,yes,31,15,3,1006,1,3,1,3,2175.0,5655.0,1,12,3.0,3,1,5,2.0,2,2,2,26100.0
1006,No,travel rarely,,,F, healthcare representative ,No,yes,37,25,2,1007,1,2,2,4,4775.83,12417.17,7,13,3.0,3,2,2,3.0,6,1,3,57310.0
1007,No,travel rarely,,,M, research scientist ,No,yes,27,6,3,1008,1,2,1,3,2115.83,5501.17,1,13,,3,1,0,3.0,4,2,2,25390.0
1008,No,travel frequently,,Other,M, laboratory technician ,,yes,35,4,4,1009,1,2,1,4,1980.0,5148.0,1,13,3.0,2,1,2,4.0,2,2,2,23760.0
1009,No,,,,F, manager ,No,yes,56,4,4,1010,1,3,5,1,15943.72,41453.67,4,13,3.0,4,1,2,3.0,5,4,2,191324.62
1010,No,, Research & Development ,Medical,F, research scientist ,Yes,yes,45,7,3,1011,1,3,1,3,2342.59,6090.75,4,19,3.0,3,1,2,,3,0,2,28111.13
1011,No,travel rarely,,,M, laboratory technician ,,yes,20,3,3,1012,1,2,1,3,2342.59,6090.75,1,12,3.0,1,0,2,2.0,2,1,2,28111.13
1012,No,travel frequently,,,F, manager ,No,yes,50,2,3,1013,1,3,4,1,12783.92,33238.2,2,22,4.0,3,1,3,,2,2,2,153407.07
1013,No,,,Life Sciences,M, research director ,,yes,46,15,2,1014,1,3,5,2,15900.83,41342.17,5,11,3.0,1,1,2,3.0,4,0,3,190810.0
1014,No,,,Other,F, laboratory technician ,No,yes,32,13,3,1015,1,2,1,2,2285.83,5943.17,1,20,4.0,3,1,2,3.0,2,2,2,27430.0
1015,No,,,,F, sales executive ,,no,35,8,2,1016,1,2,3,4,8339.32,21682.23,4,11,3.0,2,1,6,2.0,13,4,12,100071.84
1016,No,,,Life Sciences,F, research scientist ,No,yes,29,1,3,1017,1,3,1,4,3133.33,8146.67,1,15,3.0,1,3,5,,3,1,2,37600.0
1017,Yes,travel frequently,,,F, laboratory technician ,,yes,21,10,2,1018,1,2,1,3,2342.59,6090.75,1,20,4.0,3,0,2,1.0,2,2,2,28111.08
1018,No,travel rarely,,Marketing,F, sales executive ,,yes,34,2,3,1019,1,3,2,1,3781.67,9832.33,0,12,3.0,4,0,3,3.0,3,0,2,45380.0
1019,No,,,Medical,M, laboratory technician ,Yes,no,28,1,4,1020,1,3,1,3,2342.59,6090.75,0,11,3.0,3,0,2,2.0,4,0,2,28111.13
1020,No,travel rarely,,Life Sciences,M, research scientist ,Yes,no,35,6,1,1021,1,3,1,3,2342.59,6090.75,0,14,,4,0,3,3.0,3,2,2,28111.13
1021,No,travel frequently,,Life Sciences,M, laboratory technician ,,no,28,2,3,1022,1,2,1,4,3222.5,8378.5,1,12,3.0,2,1,2,3.0,2,2,2,38670.0
1022,No,travel rarely,,Technical Degree,M, research scientist ,,no,28,1,3,1023,1,3,1,1,1733.33,4506.67,2,11,3.0,2,0,2,2.0,3,1,2,20800.0
1023,No,, Research & Development ,Medical,F, research scientist ,,no,25,1,3,1024,1,3,1,2,1746.67,4541.33,1,18,3.0,4,0,3,2.0,2,2,1,20960.0
1024,No,,,Life Sciences,M, research scientist ,,yes,58,23,4,1025,1,3,1,3,2342.59,6090.75,1,12,3.0,4,2,3,3.0,2,2,2,28111.13
1025,Yes,,,Medical,M, research scientist ,,no,39,23,3,1026,1,3,1,1,3253.33,8458.67,0,13,3.0,1,0,2,3.0,5,0,3,39040.0
1026,No,travel rarely,,Technical Degree,F, laboratory technician ,No,yes,30,6,3,1027,1,2,2,4,3855.83,10025.17,0,12,3.0,1,1,6,3.0,9,6,7,46270.0
1027,No,,,Life Sciences,F, research director ,,yes,50,46,3,1028,4,3,4,1,12783.92,33238.2,4,11,3.0,2,0,2,,3,1,2,153407.07
1028,No,,,Medical,M, sales executive ,No,yes,41,10,2,1029,1,1,2,2,4492.84,11681.39,1,13,3.0,1,0,4,3.0,19,11,9,53914.11
1029,Yes,,,,F, sales representative ,Yes,no,31,1,3,1030,1,3,1,2,1918.33,4987.67,1,11,3.0,1,0,2,4.0,3,2,2,23020.0
1030,Yes,,,Life Sciences,M, laboratory technician ,No,yes,44,3,3,1031,1,3,1,1,2342.59,6090.75,4,12,,3,0,4,4.0,3,1,2,28111.08
1031,No,non travel, Research & Development ,,M, research scientist ,No,yes,40,16,2,1032,1,3,1,3,2342.59,6090.75,9,16,3.0,2,1,0,3.0,4,0,0,28111.08
1032,No,travel rarely, Research & Development ,Medical,M, laboratory technician ,,no,25,19,1,1033,1,3,1,4,2342.59,6090.75,3,11,3.0,3,3,6,2.0,3,1,2,28111.13
1033,No,travel rarely,,Life Sciences,M, laboratory technician ,No,yes,40,1,4,1034,1,3,1,2,2342.59,6090.75,3,22,4.0,3,1,3,3.0,4,0,3,28111.13
1034,No,travel rarely,,Technical Degree,F, manufacturing director ,No,yes,51,11,2,1035,1,2,4,2,12783.92,33238.2,3,16,3.0,2,0,1,2.0,5,0,3,153407.07
1035,No,travel frequently,,Life Sciences,M, sales executive ,No,no,27,2,1,1036,1,1,2,4,4225.83,10987.17,3,20,4.0,2,0,3,3.0,6,0,0,50710.0
1036,Yes,,,Marketing,F, sales executive ,,yes,35,18,4,1037,1,3,2,3,4492.84,11681.39,0,18,3.0,3,1,0,2.0,4,3,2,53914.11
1037,No,,,,M, research scientist ,No,yes,38,7,3,1038,1,4,1,3,2342.59,6090.75,1,11,3.0,4,3,2,3.0,4,0,3,28111.13
1038,Yes,,,,M, manufacturing director ,,yes,31,22,4,1039,1,3,2,3,4492.84,11681.39,1,15,3.0,4,2,3,2.0,10,6,7,53914.11
1039,No,,,,M, sales executive ,,yes,51,2,3,1040,1,3,3,2,8830.0,22958.0,2,11,3.0,2,0,5,3.0,4,3,2,105960.0
1040,No,,,,F, research scientist ,,no,41,22,3,1041,1,3,2,4,4555.83,11845.17,3,14,3.0,1,2,4,2.0,6,3,3,54670.0
1041,No,,,Marketing,M, sales executive ,Yes,yes,32,2,1,1042,1,3,2,2,4492.84,11681.39,0,13,3.0,1,3,3,2.0,3,1,2,53914.11
1042,No,travel rarely,,Life Sciences,M, sales executive ,No,no,25,18,1,1043,1,4,2,3,4492.84,11681.39,2,11,3.0,2,0,3,2.0,3,1,2,53914.08
1043,No,,,Marketing,F, sales executive ,Yes,yes,27,10,3,1044,1,2,2,4,4807.5,12499.5,1,11,3.0,4,0,3,3.0,6,4,4,57690.0
1044,Yes,travel rarely,,Life Sciences,F, research scientist ,Yes,yes,27,22,4,1045,1,3,1,3,1995.0,5187.0,1,13,,4,0,2,3.0,8,7,7,23940.0
1045,No,,,Medical,F, laboratory technician ,No,yes,37,11,3,1046,1,3,1,3,3024.17,7862.83,4,18,3.0,1,0,6,3.0,3,0,2,36290.0
1046,No,travel frequently,,Life Sciences,M, manufacturing director ,No,yes,35,18,2,1047,1,3,3,4,7801.67,20284.33,2,11,3.0,3,0,2,3.0,2,2,2,93620.0
1047,No,,,,M, laboratory technician ,No,yes,25,1,3,1048,1,3,1,4,2690.83,6996.17,4,11,3.0,2,1,2,2.0,3,0,2,32290.0
1048,No,,,Marketing,F, sales executive ,No,yes,30,7,4,1049,1,3,2,1,4492.84,11681.39,7,14,3.0,2,2,3,3.0,3,0,2,53914.11
1049,No,, Research & Development ,Life Sciences,F, research director ,No,yes,31,8,5,1050,1,3,4,2,13685.0,35581.0,3,11,3.0,3,0,3,4.0,3,1,0,164220.0
1050,No,,,Marketing,F, sales executive ,No,no,36,16,4,1051,1,2,2,1,4705.83,12235.17,4,13,3.0,1,2,3,2.0,3,0,2,56469.96
