,age,dailyrate,distancefromhome,education,employeecount,employeenumber,environmentsatisfaction,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,numberchildren,is_equal
865,37,1032.4872861766066,1,4,1,866,1,129.06091077207583,3,3,4,8339.32,21682.23,2,18,3.0,1,2,,2,3.0,5,,0,2,8339.32,1986,100071.84,,True
866,38,556.2566609977324,23,4,1,867,1,69.53208262471655,3,2,4,4492.84,11681.39,9,14,3.0,2,1,,2,3.0,2,,1,2,4492.84,1985,53914.11,,True
867,26,290.03550973654063,16,4,1,868,1,36.25443871706758,3,1,2,2342.59,6090.75,2,13,3.0,4,1,,2,3.0,3,,0,2,2342.59,1997,28111.13,,True
868,49,1925.753968253968,10,4,1,869,1,240.719246031746,3,5,1,15554.17,40440.83,9,11,3.0,4,0,,4,3.0,3,,1,2,15554.17,1974,186650.0,,True
869,31,287.75396825396825,5,3,1,870,1,35.96924603174603,3,1,2,2324.17,6042.83,1,11,3.0,3,1,2.0,5,2.0,2,,2,2,,1992,27890.0,,
870,37,290.03550973654063,9,3,1,871,1,36.25443871706758,3,1,4,2342.59,6090.75,1,12,3.0,3,3,,3,2.0,4,,1,2,2342.59,1986,28111.13,,True
871,31,290.03550973654063,11,4,1,872,1,36.25443871706758,3,1,4,2342.59,6090.75,0,12,3.0,3,1,,4,3.0,5,,0,3,2342.59,1992,28111.13,,True
872,31,661.3492063492064,2,3,1,873,1,82.6686507936508,2,2,1,5341.67,13888.33,3,12,3.0,4,0,,1,3.0,2,,1,0,5341.67,1992,64100.0,,True
873,31,290.03550973654063,2,4,1,874,1,36.25443871706758,3,1,4,2342.59,6090.75,0,18,3.0,2,1,3.0,2,1.0,2,,2,2,2342.59,1992,28111.13,,True
874,52,509.78571428571433,17,4,1,875,2,63.72321428571429,2,2,2,4117.5,10705.5,2,15,,1,0,11.0,3,2.0,8,,7,7,4117.5,1971,49410.0,,True
875,28,290.03550973654063,2,4,1,876,1,36.25443871706758,1,1,4,2342.59,6090.75,5,13,3.0,4,0,,4,2.0,3,,2,2,2342.59,1995,28111.08,,
876,47,1973.9841269841268,5,5,1,877,1,246.74801587301585,3,5,3,15943.72,41453.67,4,11,3.0,2,1,21.0,2,3.0,3,,1,1,,1976,191324.62,,
877,29,410.9444444444444,9,5,1,878,1,51.36805555555555,2,1,4,3319.17,8629.83,0,17,3.0,3,0,4.0,2,,3,,2,2,3319.17,1994,39830.0,,True
878,37,654.8492063492064,5,2,1,879,1,81.8561507936508,3,2,4,5289.17,13751.83,7,16,3.0,3,2,8.0,2,2.0,6,,0,4,5289.17,1986,63470.04,,
879,23,299.61904761904765,26,1,1,880,1,37.452380952380956,3,1,4,2420.0,6292.0,1,12,3.0,3,2,,2,2.0,4,,0,2,2420.0,2000,29040.0,,True
880,42,278.1587301587302,2,1,1,881,1,34.76984126984127,3,1,3,2246.67,5841.33,0,11,3.0,3,1,4.0,5,3.0,3,,1,0,2246.67,1981,26960.04,,
881,30,556.2566609977324,25,2,1,882,1,69.53208262471655,3,2,3,4492.84,11681.39,7,12,3.0,2,1,4.0,2,4.0,2,,2,2,4492.84,1993,53914.08,,
882,21,224.3015873015873,31,1,1,883,1,28.03769841269841,2,1,2,1811.67,4710.33,1,11,3.0,3,0,3.0,3,3.0,3,,1,2,,2002,21740.0,,
883,57,696.9444444444445,1,4,1,884,1,87.11805555555556,3,2,3,5629.17,14635.83,2,11,3.0,3,0,,2,3.0,3,,1,2,5629.17,1966,67550.04000000001,,
884,21,290.03550973654063,9,2,1,885,1,36.25443871706758,3,1,4,2342.59,6090.75,1,24,4.0,3,0,3.0,3,2.0,3,2.0,2,2,2342.59,2002,28111.13,,True
885,31,274.13492063492066,9,4,1,886,1,34.26686507936508,2,1,2,2214.17,5756.83,0,16,3.0,4,0,3.0,5,3.0,2,,2,2,2214.17,1992,26570.0,,True
886,29,290.03550973654063,17,3,1,887,2,36.25443871706758,3,1,4,2342.59,6090.75,9,16,,4,0,6.0,4,3.0,3,,1,2,2342.59,1994,28111.13,,True
887,27,290.03550973654063,1,2,1,888,1,36.25443871706758,3,1,2,2342.59,6090.75,1,11,3.0,2,1,5.0,2,3.0,5,,0,4,2342.59,1996,28111.13,,True
888,49,1131.309523809524,7,3,1,889,1,141.4136904761905,2,3,3,9137.5,23757.5,8,24,4.0,3,0,,2,3.0,5,,0,0,9137.5,1974,109650.0,,True
889,36,262.3730158730159,2,3,1,890,1,32.79662698412699,3,1,3,2119.17,5509.83,4,13,3.0,2,1,,3,3.0,2,,2,2,,1987,25430.0,,
890,34,547.2380952380953,19,3,1,891,1,68.40476190476191,4,2,4,4420.0,11492.0,8,13,3.0,2,0,,3,2.0,5,,0,4,4420.0,1989,53040.0,,True
891,24,556.2566609977324,10,4,1,892,1,69.53208262471655,3,2,3,4492.84,11681.39,1,12,3.0,4,1,,2,4.0,5,,0,3,4492.84,1999,53914.11,,True
892,42,290.03550973654063,1,4,1,893,1,36.25443871706758,3,1,1,2342.59,6090.75,3,16,3.0,2,1,8.0,5,3.0,5,,1,2,,1981,28111.13,,
893,54,2002.2063492063487,5,2,1,894,1,250.2757936507936,3,5,1,16171.67,42046.33,4,11,3.0,3,1,24.0,4,2.0,4,,1,2,16171.67,1969,194060.0,,True
894,34,674.5555555555557,4,4,1,895,1,84.31944444444446,3,2,3,5448.33,14165.67,9,15,3.0,1,1,,3,3.0,3,,1,2,5448.33,1989,65380.0,,True
895,43,232.968253968254,21,3,1,896,1,29.12103174603175,3,1,4,1881.67,4892.33,7,20,4.0,1,1,,1,3.0,3,,1,2,1881.67,1980,22580.04,,
896,43,556.2566609977324,8,4,1,897,1,69.53208262471655,3,2,3,4492.84,11681.39,4,14,3.0,4,0,,3,3.0,5,,0,2,4492.84,1980,53914.11,,True
897,31,228.84126984126985,1,2,1,898,1,28.60515873015873,2,1,1,1848.33,4805.67,1,12,3.0,3,1,4.0,3,,4,,3,2,,1992,22180.0,,
898,25,290.03550973654063,3,3,1,899,1,36.25443871706758,3,1,1,2342.59,6090.75,5,13,3.0,3,1,6.0,5,,2,,0,2,2342.59,1998,28111.13,,True
899,45,273.8253968253968,10,2,1,900,1,34.2281746031746,3,1,4,2211.67,5750.33,3,21,,4,2,8.0,3,2.0,2,,0,2,2211.67,1978,26540.0,,True
900,52,1582.7713464696226,4,2,1,901,1,197.84641830870282,3,4,4,12783.92,33238.2,2,13,3.0,4,0,31.0,2,1.0,5,,1,4,12783.92,1971,153407.07,,True
901,34,290.03550973654063,6,2,1,902,1,36.25443871706758,1,1,3,2342.59,6090.75,0,16,3.0,4,1,3.0,3,2.0,2,,1,0,,1989,28111.13,,
902,26,290.03550973654063,23,3,1,903,1,36.25443871706758,3,1,4,2342.59,6090.75,1,22,4.0,2,2,,3,1.0,3,,0,2,2342.59,1997,28111.13,,True
903,29,1231.388888888889,3,4,1,904,1,153.92361111111111,2,3,3,9945.83,25859.17,1,18,3.0,3,0,,2,3.0,10,,0,7,9945.83,1994,119350.0,,True
904,29,262.6825396825397,25,5,1,905,1,32.83531746031746,2,1,2,2121.67,5516.33,5,16,3.0,2,0,6.0,2,4.0,2,,1,1,,1994,25460.0,,
905,46,1842.801587301588,2,3,1,906,1,230.3501984126985,3,4,3,14884.17,38698.83,6,13,3.0,3,0,,2,1.0,3,,0,1,,1977,178610.0,,
906,46,1032.4872861766066,10,3,1,907,1,129.06091077207583,2,3,4,8339.32,21682.23,2,19,3.0,3,1,15.0,3,3.0,3,,1,2,8339.32,1977,100071.84,,
907,30,290.03550973654063,7,1,1,908,1,36.25443871706758,3,1,2,2342.59,6090.75,0,14,3.0,1,0,,3,3.0,3,,1,2,,1993,28111.13,,
908,34,1032.4872861766066,23,3,1,909,1,129.06091077207583,3,3,1,8339.32,21682.23,9,15,3.0,3,3,,2,3.0,3,,0,2,,1989,100071.84,,
909,42,290.03550973654063,5,2,1,910,1,36.25443871706758,3,1,3,2342.59,6090.75,4,17,3.0,4,1,,4,,2,,2,0,2342.59,1981,28111.13,,True
910,22,401.7619047619048,25,1,1,911,1,50.2202380952381,2,1,3,3245.0,8437.0,5,16,3.0,3,0,4.0,3,3.0,2,,1,2,3245.0,2001,38940.0,,True
911,29,439.73015873015873,19,3,1,912,1,54.96626984126984,3,2,4,3551.67,9234.33,4,12,3.0,2,2,8.0,2,4.0,3,2.0,1,2,,1994,42620.0,,
912,46,1086.1190476190477,18,1,1,913,1,135.76488095238096,3,3,3,8772.5,22808.5,5,11,3.0,4,0,,3,2.0,2,,1,2,,1977,105270.0,,
913,32,556.2566609977324,11,4,1,914,1,69.53208262471655,4,2,3,4492.84,11681.39,8,12,3.0,4,0,,2,3.0,4,,1,2,,1991,53914.11,,
914,24,247.6190476190476,24,3,1,915,1,30.95238095238095,3,1,4,2000.0,5200.0,0,13,3.0,3,2,3.0,3,3.0,2,,2,1,2000.0,1999,24000.0,,
915,35,379.78571428571433,25,2,1,916,1,47.47321428571429,2,2,4,3067.5,7975.5,4,14,3.0,4,0,,3,3.0,3,,0,2,,1988,36810.0,,
916,42,556.2566609977324,2,4,1,917,1,69.53208262471655,3,2,4,4492.84,11681.39,1,13,3.0,2,2,10.0,4,3.0,10,,2,2,4492.84,1981,53914.11,,True
917,48,1582.7713464696226,1,4,1,918,1,197.84641830870282,2,4,1,12783.92,33238.2,7,11,3.0,1,1,21.0,3,1.0,3,,0,2,,1975,153407.07,,
918,44,556.2566609977324,1,4,1,919,1,69.53208262471655,2,2,3,4492.84,11681.39,4,11,,2,0,10.0,1,4.0,2,2.0,0,2,4492.84,1979,53914.11,,True
919,34,290.03550973654063,14,3,1,920,1,36.25443871706758,3,1,3,2342.59,6090.75,1,18,3.0,4,2,8.0,3,3.0,8,,0,6,2342.59,1989,28111.13,,True
920,21,355.6428571428571,22,1,1,921,1,44.45535714285714,3,1,3,2872.5,7468.5,1,11,,3,0,,2,3.0,3,,1,2,2872.5,2002,34470.0,,True
921,44,2013.246031746032,3,4,1,922,1,251.655753968254,3,5,4,16260.83,42278.17,4,12,3.0,1,1,26.0,2,4.0,2,,0,1,16260.83,1979,195129.96,,
922,22,290.03550973654063,6,1,1,923,1,36.25443871706758,3,1,3,2342.59,6090.75,0,20,4.0,4,0,,3,3.0,2,,2,2,2342.59,2001,28111.13,,True
923,26,274.3412698412698,6,3,1,924,1,34.29265873015873,3,1,4,2215.83,5761.17,1,13,,3,1,,2,3.0,3,,0,2,2215.83,1997,26589.96,,
924,36,912.7857142857142,9,2,1,925,1,114.09821428571428,2,2,2,7372.5,19168.5,2,11,3.0,3,1,13.0,2,3.0,3,,0,2,7372.5,1987,88470.0,,True
925,27,210.9920634920635,3,4,1,926,1,26.374007936507937,2,1,4,1704.17,4430.83,0,13,3.0,4,0,5.0,0,3.0,4,,1,1,,1996,20450.0,,
926,23,290.03550973654063,4,3,1,927,1,36.25443871706758,4,1,1,2342.59,6090.75,2,16,3.0,1,1,5.0,3,4.0,3,,0,2,2342.59,2000,28111.13,,True
927,25,500.5,8,3,1,928,1,62.5625,4,2,2,4042.5,10510.5,0,22,4.0,3,1,4.0,4,3.0,3,,1,2,4042.5,1998,48510.0,,True
928,48,837.7777777777778,14,1,1,929,2,104.72222222222223,4,2,2,6766.67,17593.33,3,12,3.0,4,0,,3,3.0,2,,2,2,,1975,81200.0,,
929,24,472.23015873015873,3,2,1,930,1,59.02876984126984,3,2,3,3814.17,9916.83,9,14,3.0,1,0,,3,3.0,2,,2,0,3814.17,1999,45770.0,,True
930,60,557.6587301587302,16,4,1,931,1,69.70734126984128,3,2,1,4504.17,11710.83,8,14,3.0,4,0,10.0,1,3.0,2,,2,2,,1963,54050.0,,
931,50,290.03550973654063,8,4,1,932,1,36.25443871706758,3,1,2,2342.59,6090.75,7,15,3.0,4,1,4.0,2,3.0,2,,2,2,2342.59,1973,28111.13,,True
932,44,382.57142857142856,24,3,1,933,1,47.82142857142857,1,1,3,3090.0,8034.0,2,14,3.0,3,0,9.0,5,3.0,5,,1,4,,1979,37080.0,,
933,47,1420.7142857142858,3,3,1,934,1,177.58928571428572,3,4,3,11475.0,29835.0,9,12,3.0,4,2,28.0,2,2.0,22,,11,13,11475.0,1976,137700.0,,True
934,42,290.03550973654063,19,3,1,935,1,36.25443871706758,4,1,3,2342.59,6090.75,6,12,3.0,4,0,,2,3.0,2,,2,2,2342.59,1981,28111.13,,True
935,43,556.2566609977324,15,3,1,936,1,69.53208262471655,2,2,4,4492.84,11681.39,3,18,,3,1,7.0,5,3.0,2,,2,2,4492.84,1980,53914.11,,True
936,40,290.03550973654063,2,1,1,937,1,36.25443871706758,2,1,4,2342.59,6090.75,0,20,4.0,4,0,5.0,2,2.0,4,,2,3,2342.59,1983,28111.13,,True
937,29,236.9920634920635,10,3,1,938,1,29.624007936507937,3,1,2,1914.17,4976.83,1,14,3.0,4,2,,2,3.0,2,,2,2,1914.17,1994,22970.04,,
938,53,252.7777777777778,6,3,1,939,1,31.597222222222225,3,2,4,2041.67,5308.33,2,17,3.0,4,0,19.0,4,3.0,2,,2,2,2041.67,1970,24500.0,,True
939,23,290.03550973654063,12,1,1,940,1,36.25443871706758,4,1,3,2342.59,6090.75,1,18,3.0,4,0,,3,3.0,2,,0,2,2342.59,2000,28111.13,,True
940,55,1973.9841269841268,2,3,1,941,1,246.74801587301585,3,5,1,15943.72,41453.67,5,13,3.0,4,1,24.0,2,3.0,5,,1,4,15943.72,1968,191324.63999999998,,
941,26,290.03550973654063,1,2,1,942,1,36.25443871706758,1,1,4,2342.59,6090.75,3,14,3.0,1,1,,2,3.0,2,,2,0,2342.59,1997,28111.13,,True
942,34,290.03550973654063,1,4,1,943,1,36.25443871706758,4,1,4,2342.59,6090.75,2,16,3.0,3,0,,2,3.0,4,,1,3,2342.59,1989,28111.08,,
943,27,447.984126984127,8,1,1,944,1,55.99801587301587,3,2,4,3618.33,9407.67,0,19,3.0,2,1,5.0,3,3.0,4,,1,1,3618.33,1996,43420.0,,True
944,35,265.3650793650794,8,4,1,945,1,33.170634920634924,3,1,4,2143.33,5572.67,1,16,3.0,2,1,3.0,1,2.0,3,,0,2,2143.33,1988,25719.96,,
945,30,290.03550973654063,18,3,1,946,1,36.25443871706758,1,1,3,2342.59,6090.75,3,21,,3,2,7.0,2,3.0,2,,0,2,2342.59,1993,28111.13,,True
946,34,670.6349206349207,8,2,1,947,1,83.82936507936509,3,2,1,5416.67,14083.33,5,17,3.0,2,1,,1,3.0,3,,1,2,5416.67,1989,65000.04,,
947,52,324.8968253968254,25,4,1,948,2,40.61210317460318,3,2,3,2624.17,6822.83,8,20,4.0,2,1,9.0,3,3.0,5,,1,4,2624.17,1971,31490.0,,True
948,33,549.3015873015873,16,3,1,949,1,68.66269841269842,3,2,1,4436.67,11535.33,5,15,3.0,3,0,,3,3.0,3,,0,2,4436.67,1990,53240.0,,True
949,35,290.03550973654063,20,4,1,950,2,36.25443871706758,4,1,3,2342.59,6090.75,3,13,3.0,3,0,7.0,0,3.0,2,,2,2,,1988,28111.13,,
950,28,452.1111111111112,2,4,1,951,1,56.5138888888889,3,1,3,3651.67,9494.33,6,17,3.0,4,0,5.0,3,2.0,2,,2,1,3651.67,1995,43820.0,,True
951,36,290.03550973654063,13,3,1,952,1,36.25443871706758,3,1,2,2342.59,6090.75,4,13,3.0,2,1,,2,3.0,5,,0,4,2342.59,1987,28111.13,,True
952,34,263.4047619047619,16,4,1,953,1,32.92559523809524,2,1,4,2127.5,5531.5,1,16,3.0,3,0,6.0,3,3.0,5,,1,3,2127.5,1989,25530.0,,True
953,34,290.03550973654063,3,2,1,954,1,36.25443871706758,3,1,4,2342.59,6090.75,0,19,3.0,3,1,4.0,1,1.0,3,,0,2,2342.59,1989,28111.08,,
954,44,612.1349206349206,4,3,1,955,1,76.51686507936508,3,2,2,4944.17,12854.83,9,12,3.0,4,0,10.0,2,2.0,5,,2,3,4944.17,1979,59330.0,,True
955,32,454.2777777777778,13,4,1,956,1,56.78472222222223,3,2,4,3669.17,9539.83,2,11,3.0,3,1,8.0,3,2.0,5,,0,3,,1991,44030.0,,
956,53,1128.1111111111113,7,2,1,957,1,141.0138888888889,2,3,4,9111.67,23690.33,7,18,3.0,4,1,35.0,3,3.0,5,,0,4,9111.67,1970,109340.0,,True
957,22,556.2566609977324,1,2,1,958,1,69.53208262471655,2,2,4,4492.84,11681.39,6,22,4.0,1,2,4.0,2,1.0,2,,2,2,4492.84,2001,53914.11,,True
958,44,290.03550973654063,8,4,1,959,1,36.25443871706758,4,1,4,2342.59,6090.75,2,24,4.0,3,1,10.0,2,2.0,3,,0,2,2342.59,1979,28111.13,,True
959,35,208.6190476190476,25,4,1,960,1,26.07738095238095,3,1,2,1685.0,4381.0,1,19,3.0,1,1,10.0,3,2.0,10,,7,8,1685.0,1988,20220.0,,True
960,25,439.1111111111112,4,1,1,961,1,54.8888888888889,2,2,1,3546.67,9221.33,1,12,3.0,1,0,5.0,1,4.0,5,,0,3,3546.67,1998,42560.0,,True
961,49,369.3650793650794,1,3,1,962,1,46.170634920634924,3,1,1,2983.33,7756.67,2,16,3.0,2,1,7.0,2,3.0,4,,0,2,2983.33,1974,35799.96,,
962,24,290.03550973654063,19,1,1,963,1,36.25443871706758,2,1,4,2342.59,6090.75,0,17,3.0,4,0,,2,2.0,5,,3,4,2342.59,1999,28111.13,,True
963,38,299.10317460317464,9,3,1,964,1,37.38789682539683,2,1,2,2415.83,6281.17,0,19,3.0,4,1,3.0,3,3.0,2,,1,2,2415.83,1985,28990.0,,True
964,29,290.03550973654063,1,3,1,965,1,36.25443871706758,2,1,3,2342.59,6090.75,6,19,3.0,3,3,5.0,3,3.0,3,,0,2,2342.59,1994,28111.13,,True
965,43,573.8571428571429,1,3,1,966,1,71.73214285714286,3,2,4,4635.0,12051.0,4,13,3.0,2,1,12.0,2,2.0,5,,2,2,4635.0,1980,55620.0,,
966,28,556.2566609977324,5,4,1,967,1,69.53208262471655,3,2,4,4492.84,11681.39,1,14,3.0,2,0,4.0,3,3.0,4,,0,2,,1995,53914.11,,
967,20,290.03550973654063,2,3,1,968,1,36.25443871706758,2,1,3,2342.59,6090.75,1,13,3.0,4,0,2.0,3,2.0,2,,0,2,2342.59,2003,28111.13,,True
968,47,290.03550973654063,2,4,1,969,1,36.25443871706758,2,1,4,2342.59,6090.75,1,18,3.0,1,0,3.0,3,2.0,3,,1,2,2342.59,1976,28111.08,,
969,22,556.2566609977324,3,1,1,970,1,69.53208262471655,3,2,3,4492.84,11681.39,0,19,3.0,1,1,4.0,3,4.0,3,,0,2,4492.84,2001,53914.11,,True
970,28,245.2460317460317,9,3,1,971,1,30.65575396825396,3,1,3,1980.83,5150.17,5,18,3.0,2,1,6.0,2,3.0,2,,2,2,1980.83,1995,23770.0,,True
971,39,248.031746031746,6,3,1,972,1,31.00396825396825,3,1,1,2003.33,5208.67,7,21,4.0,4,0,,2,1.0,2,,2,2,,1984,24040.0,,
972,33,288.7857142857143,1,4,1,973,1,36.098214285714285,2,1,1,2332.5,6064.5,3,11,3.0,2,0,,1,3.0,3,,0,2,2332.5,1990,27990.0,,True
973,36,290.03550973654063,7,4,1,974,1,36.25443871706758,3,1,4,2342.59,6090.75,2,18,3.0,3,0,8.0,6,3.0,6,,0,1,2342.59,1987,28111.13,,True
974,35,556.2566609977324,48,3,1,975,1,69.53208262471655,3,2,3,4492.84,11681.39,1,16,3.0,2,0,5.0,3,3.0,5,,1,0,4492.84,1988,53914.08,,
975,31,290.03550973654063,9,2,1,976,1,36.25443871706758,2,1,1,2342.59,6090.75,0,22,4.0,1,0,4.0,0,3.0,3,,1,2,,1992,28111.13,,
976,33,356.1587301587302,13,1,1,977,1,44.51984126984127,3,1,4,2876.67,7479.33,3,18,3.0,1,0,5.0,4,3.0,3,,0,2,2876.67,1990,34520.0,,True
977,27,290.0238095238095,24,4,1,978,2,36.25297619047619,3,1,2,2342.5,6090.5,9,14,3.0,2,1,4.0,2,3.0,2,,2,2,2342.5,1996,28110.0,,True
978,30,290.03550973654063,22,3,1,979,1,36.25443871706758,3,1,3,2342.59,6090.75,4,11,3.0,2,0,,2,,5,,0,1,,1993,28111.13,,
979,24,451.5952380952381,17,1,1,980,1,56.44940476190476,2,2,3,3647.5,9483.5,1,15,3.0,2,2,5.0,6,3.0,4,,3,2,3647.5,1999,43770.0,,True
980,35,290.03550973654063,14,4,1,981,1,36.25443871706758,2,1,2,2342.59,6090.75,1,24,4.0,4,1,5.0,2,1.0,4,,0,2,2342.59,1988,28111.13,,True
981,30,290.03550973654063,5,3,1,982,1,36.25443871706758,3,1,2,2342.59,6090.75,0,17,3.0,1,0,4.0,3,3.0,3,,1,2,2342.59,1993,28111.13,,True
982,48,437.4603174603175,6,3,1,983,1,54.68253968253969,2,2,3,3533.33,9186.67,2,13,3.0,4,0,19.0,0,3.0,2,,2,2,3533.33,1975,42399.96,,
983,41,556.2566609977324,7,2,1,984,1,69.53208262471655,3,2,3,4492.84,11681.39,6,14,3.0,2,0,8.0,6,3.0,2,,2,1,4492.84,1982,53914.08,,
984,27,436.1190476190477,2,4,1,985,1,54.51488095238096,3,2,4,3522.5,9158.5,0,18,3.0,2,1,,2,,3,,2,2,3522.5,1996,42270.0,,True
985,35,404.1349206349206,10,3,1,986,1,50.516865079365076,3,1,4,3264.17,8486.83,1,20,4.0,1,1,3.0,4,2.0,3,,1,2,3264.17,1988,39170.0,,True
986,26,512.6746031746031,29,2,1,987,1,64.08432539682539,1,2,1,4140.83,10766.17,8,18,3.0,4,0,,6,3.0,2,,2,2,,1997,49690.0,,
987,33,290.03550973654063,8,1,1,988,1,36.25443871706758,2,1,4,2342.59,6090.75,0,19,3.0,4,0,,2,2.0,2,,2,2,,1990,28111.13,,
988,26,210.6825396825397,2,3,1,989,1,26.335317460317462,3,1,1,1701.67,4424.33,6,14,3.0,2,1,6.0,2,3.0,3,,1,2,1701.67,1997,20420.0,,True
989,38,291.05555555555554,3,4,1,990,1,36.38194444444444,3,1,3,2350.83,6112.17,3,16,3.0,1,1,8.0,2,3.0,2,,2,2,2350.83,1985,28209.96,,
990,46,1973.9841269841268,47,4,1,991,4,246.74801587301585,3,5,4,15943.72,41453.67,9,17,3.0,4,2,23.0,0,3.0,2,,2,2,,1977,191324.62,,
991,20,290.03550973654063,9,3,1,992,1,36.25443871706758,3,1,4,2342.59,6090.75,1,14,3.0,2,0,2.0,3,3.0,2,,0,2,2342.59,2003,28111.13,,True
992,30,1027.309523809524,20,3,1,993,2,128.4136904761905,3,2,1,8297.5,21573.5,0,15,3.0,3,1,7.0,1,2.0,6,,0,2,8297.5,1993,99570.0,,
993,27,290.03550973654063,8,5,1,994,1,36.25443871706758,1,1,3,2342.59,6090.75,1,19,3.0,4,3,3.0,4,,3,,1,2,2342.59,1996,28111.13,,True
994,55,1032.4872861766066,2,1,1,995,1,129.06091077207583,3,3,2,8339.32,21682.23,3,18,3.0,2,1,23.0,4,3.0,3,,1,2,,1968,100071.84,,
995,33,1032.4872861766066,5,3,1,996,1,129.06091077207583,2,3,4,8339.32,21682.23,4,15,3.0,3,1,,2,3.0,3,,1,2,8339.32,1990,100071.84,,True
996,28,227.7063492063492,15,2,1,997,1,28.46329365079365,3,1,3,1839.17,4781.83,1,16,3.0,4,1,4.0,5,2.0,4,,2,2,1839.17,1995,22070.0,,True
997,34,800.2222222222223,3,1,1,998,1,100.02777777777779,3,2,4,6463.33,16804.67,0,17,3.0,3,0,,1,2.0,6,,0,4,6463.33,1989,77559.95999999999,,
998,33,290.03550973654063,25,3,1,999,1,36.25443871706758,2,1,2,2342.59,6090.75,4,20,4.0,2,0,5.0,0,3.0,2,,2,2,2342.59,1990,28111.13,,True
999,33,556.2566609977324,7,3,1,1000,1,69.53208262471655,3,2,2,4492.84,11681.39,0,17,3.0,3,1,4.0,3,3.0,3,,0,2,4492.84,1990,53914.11,,True
1000,21,213.57142857142856,1,1,1,1001,1,26.69642857142857,2,1,2,1725.0,4485.0,1,11,3.0,3,0,2.0,6,4.0,2,,2,2,,2002,20700.0,,
1001,31,287.96031746031747,20,3,1,1002,1,35.995039682539684,4,1,4,2325.83,6047.17,0,12,,1,1,3.0,4,3.0,2,,2,2,,1992,27910.0,,
1002,35,556.2566609977324,11,2,1,1003,1,69.53208262471655,3,2,4,4492.84,11681.39,1,11,3.0,4,1,5.0,3,3.0,5,,0,2,4492.84,1988,53914.08,,
1003,34,556.2566609977324,2,2,1,1004,1,69.53208262471655,3,2,3,4492.84,11681.39,2,11,3.0,4,0,,3,,3,,0,2,4492.84,1989,53914.08,,
1004,33,848.5079365079365,9,4,1,1005,1,106.06349206349206,3,2,1,6853.33,17818.67,0,17,3.0,1,0,6.0,3,3.0,5,,0,3,,1990,82240.0,,
1005,31,269.2857142857143,15,3,1,1006,1,33.660714285714285,3,1,3,2175.0,5655.0,1,12,3.0,3,1,,5,2.0,2,,2,2,,1992,26100.0,,
1006,37,591.2936507936508,25,2,1,1007,1,73.91170634920636,2,2,4,4775.83,12417.17,7,13,3.0,3,2,9.0,2,3.0,6,,1,3,4775.83,1986,57310.0,,True
1007,27,261.96031746031747,6,3,1,1008,1,32.745039682539684,2,1,3,2115.83,5501.17,1,13,,3,1,4.0,0,3.0,4,2.0,2,2,,1996,25390.0,,
1008,35,245.1428571428572,4,4,1,1009,1,30.64285714285715,2,1,4,1980.0,5148.0,1,13,3.0,2,1,2.0,2,4.0,2,,2,2,,1988,23760.0,,
1009,56,1973.9841269841268,4,4,1,1010,1,246.74801587301585,3,5,1,15943.72,41453.67,4,13,3.0,4,1,28.0,2,3.0,5,,4,2,15943.72,1967,191324.62,,True
1010,45,290.03550973654063,7,3,1,1011,1,36.25443871706758,3,1,3,2342.59,6090.75,4,19,3.0,3,1,,2,,3,,0,2,2342.59,1978,28111.13,,True
1011,20,290.03550973654063,3,3,1,1012,1,36.25443871706758,2,1,3,2342.59,6090.75,1,12,3.0,1,0,2.0,2,2.0,2,,1,2,2342.59,2003,28111.13,,True
1012,50,1582.7713464696226,2,3,1,1013,1,197.84641830870282,3,4,1,12783.92,33238.2,2,22,4.0,3,1,,3,,2,,2,2,12783.92,1973,153407.07,,True
1013,46,1968.6746031746031,15,2,1,1014,1,246.0843253968254,3,5,2,15900.83,41342.17,5,11,3.0,1,1,25.0,2,3.0,4,,0,3,,1977,190810.0,,
1014,32,283.0079365079365,13,3,1,1015,1,35.37599206349206,2,1,2,2285.83,5943.17,1,20,4.0,3,1,2.0,2,3.0,2,,2,2,,1991,27430.0,,
1015,35,1032.4872861766066,8,2,1,1016,1,129.06091077207583,2,3,4,8339.32,21682.23,4,11,3.0,2,1,16.0,6,2.0,13,,4,12,8339.32,1988,100071.84,,True
1016,29,387.936507936508,1,3,1,1017,1,48.4920634920635,3,1,4,3133.33,8146.67,1,15,3.0,1,3,3.0,5,,3,,1,2,3133.33,1994,37600.0,,True
1017,21,290.03550973654063,10,2,1,1018,1,36.25443871706758,2,1,3,2342.59,6090.75,1,20,4.0,3,0,2.0,2,1.0,2,,2,2,2342.59,2002,28111.08,,
1018,34,468.2063492063493,2,3,1,1019,1,58.52579365079366,3,2,1,3781.67,9832.33,0,12,3.0,4,0,4.0,3,3.0,3,,0,2,3781.67,1989,45380.0,,True
1019,28,290.03550973654063,1,4,1,1020,1,36.25443871706758,3,1,3,2342.59,6090.75,0,11,3.0,3,0,,2,2.0,4,,0,2,2342.59,1995,28111.13,,True
